,GENE,GSM769226,GSM769227,GSM769228,GSM769229,GSM769230,GSM769231,GSM769232,GSM769233
2141,SO0964F,0.065448068,-0.154987646,-1.073654551,-1.954788159,-1.062334362,-0.076652734,0.248683798,
2142,SO0967,1.274775643,1.340293319,0.488588978,-0.304669012,-0.851756798,0.64686218,0.419325899,-0.005280833
2143,SO0967,0.885707983,0.149108201,-0.419714327,-2.614848358,0.696043863,-0.078114447,0.175910427,-1.813533664
2144,SO0968,0.238809871,-0.777912382,-1.50434083,-0.803205494,-3.517487277,-2.16646929,-1.130898494,-3.6158251
2145,SO0968,-0.241912451,-1.408191377,-2.82430485,-3.645284287,-2.252444329,-1.241875861,-3.025560552,-3.454798587
2146,SO0969,-0.949629681,-0.264956733,0.887904494,-2.634174554,1.33949642,1.573598736,-4.123515454,
2147,SO0969,-1.619175055,,0.659637541,,-0.681219503,0.090573708,-1.494312759,-1.15444885
2148,SO0969F,0.399411515,-0.837273392,-0.13491746,2.899471878,-1.154469442,2.558536524,-3.938998219,-1.220753827
2149,SO0969F,0.040904732,0.237242173,1.152049733,1.6286818,-2.530951253,4.491623966,2.593686012,0.386183821
2150,SO0970,1.790789937,2.52264975,1.116628445,2.354393105,-1.00079132,0.144658506,-0.232644182,-0.320873301
2151,SO0970,1.981110984,2.072547089,1.111088066,2.545679404,-1.605601709,-0.389190979,-0.569913194,-1.413737729
2152,SO0971,0.316674154,0.459590438,-0.059549371,-0.737523915,1.512212418,0.281656972,-0.079487048,0.744482317
2153,SO0971,0.38486756,0.744779209,0.300271894,0.862222838,-1.622835082,0.145753985,0.851711602,0.463735257
2154,SO0972,0.010656193,-0.335223897,-1.661882177,-0.297778706,-0.817657132,-0.643439979,-0.768437108,0.640526256
2155,SO0972,-1.506859325,0.424199164,-1.526455249,-0.592434618,-2.18241925,-0.879045976,0.313096409,-0.139440858
2156,SO0973,-1.623043759,-4.227288562,-1.151734477,,-5.171115837,-2.306591799,-3.087052799,0.702494152
2157,SO0973,-6.152327345,-1.80427221,-2.848999429,-0.88059814,,3.805578663,3.601252901,0.439938901
2158,SO0974,0.419933414,0.030158105,-1.391862137,0.129057079,-1.676772005,-0.414112886,0.258994125,-0.85324652
2159,SO0974,0.294132423,-0.271515404,-1.494629597,-1.705684102,-1.397489046,-0.475917487,-1.371063857,-1.160081307
2160,SO0975,-1.166322103,-0.519407586,-1.758509859,-0.699773697,-5.472753572,-2.893737323,-2.635815896,-3.266558028
2161,SO0975,-0.363225952,-0.614521067,-1.279214206,-0.353713185,-4.384229815,-3.126254916,-3.182803709,-2.093292188
2162,SO0976,3.033582479,4.448461842,2.713418879,3.468292873,1.944784742,2.471741525,3.46325533,3.328041901
2163,SO0976,3.920374697,3.766126883,3.722953022,2.858072446,2.112690919,2.277645231,2.308062141,2.628198366
2164,SO0977,-1.107734225,-1.372170985,-1.175008263,-3.083278166,-4.723907589,-0.256766075,-1.374956449,1.185042138
2165,SO0977,-0.453734006,-2.051323405,-1.867515811,,-2.165865613,-1.21063192,-1.344625935,-1.343070751
2166,SO0978,-0.141059359,-0.12375726,-0.468862592,-0.689362194,-2.005624321,-0.49476696,-0.031964034,-0.362321868
2167,SO0978,0.014107839,-0.070635685,-0.184129175,0.149402299,-1.339887523,-0.157520948,-0.301232278,0.149875525
2168,SO0979,0.778941883,0.271938117,-0.240475124,0.547429487,-1.90967589,-0.413578017,0.509768253,0.561839923
2169,SO0979,0.159586866,1.417651409,1.118651619,1.223406969,-1.089440251,3.201981604,-0.739748133,0.353799601
2170,SO0980,-1.898703206,-1.067073476,-1.701548154,-0.552483414,-1.487181085,-2.327306356,,-0.660244171
2171,SO0980,-1.347915145,-1.327335157,-1.938188677,-0.914490902,-2.596479891,-1.921203548,-0.980931306,0.381528708
2172,SO0981,-1.626881382,-3.275189491,-1.968884918,-0.738946553,-5.723107028,-1.236082167,0.221891179,0.374127356
2173,SO0981,-3.361337971,0.913695322,,-2.691427619,-0.143719261,,-2.468948469,-2.79659363
2174,SO0984,-1.381191144,,-1.730452724,-3.749063619,-2.584651684,,-2.465906057,-0.977913137
2175,SO0984,-1.991499375,-1.577319386,-1.904676304,-0.088791058,-2.763121622,-1.906046841,0.231814534,-1.563678646
2176,SO0985,-1.465450661,-1.100256755,1.134571016,-0.547550653,0.101219333,,0.226366202,3.284734209
2177,SO0985,,,-1.462478042,,-0.722554118,,-1.601129937,
2178,SO0986,-1.08792359,-1.43144164,-3.213682056,,-5.198199231,-1.913450071,-2.52395678,-0.783017332
2179,SO0986,-0.976416423,-1.399136148,,-0.316167749,-1.715180377,-1.266491303,-1.149286371,-0.076092213
2180,SO0987,-1.134164884,-0.730854236,-1.914153408,-0.373984719,-3.715044017,-2.175016533,-1.199558366,-1.173857541
2181,SO0987,-1.088999137,-1.461154701,-1.798532778,-2.506725489,-9.514764605,-3.681817913,-2.653348228,-1.438641014
2182,SO0988,0.086515515,-0.090846203,-2.824351969,2.190715587,-2.139162648,-2.783718951,-0.317185685,-0.714483098
2183,SO0988,0.20457202,0.063825452,-0.430055217,-0.076960328,0.112236609,-3.038571508,-1.015376456,-0.701421113
2184,SO0989,0.492960015,-0.125342371,-0.706447813,-0.602364738,-2.473366231,-0.723377015,0.479528453,-3.96218188
2185,SO0989,-0.225277423,-1.449620381,-0.90910995,1.125600422,-1.527992637,-0.098559359,-3.342042387,
2186,SO0990,-0.308084796,0.213967427,-1.432411547,-0.626963751,-2.591275549,-1.103198847,-0.554004947,-3.4714378
2187,SO0990,-3.152980779,-2.222816621,-4.524055433,,-4.98871619,-1.904155325,-2.463245402,
2188,SO0991,-3.711359116,-4.837111193,-8.621338575,-4.198347333,-4.598220411,-3.806764216,-3.464784135,-3.24620848
2189,SO0991,-5.306803845,-4.29767501,-7.605246751,,-5.139420915,-4.596360313,-3.122390858,-5.606020114
2190,SO0992,-1.838904591,-1.899442738,-2.640235625,-1.699851145,-3.379150037,-2.060031232,-0.958626023,-4.872865836
2191,SO0992,-1.802359559,-2.206971206,-4.762477339,,-2.76929762,-1.671402736,-3.182467905,-4.652980929
2192,SO0993,,,5.364898792,,-0.101923893,-4.315566917,,-4.077016507
2193,SO0993,-2.696996905,,-0.991570582,,-2.970414717,-0.450786441,-0.629917234,-0.766950571
2194,SO0994,-1.650140188,-1.454041418,-3.85057489,,-3.504489744,-3.279285683,-1.652849096,-5.278638214
2195,SO0994,-2.364547041,-2.995587551,-5.358488725,,-4.740666595,-2.669011933,-4.429938119,-5.911201532
2196,SO0995,0.605062684,1.014168799,-0.185242785,0.863631089,,-1.641299348,-1.292476903,-1.884997379
2197,SO0995,0.526001269,0.692447556,-0.126487853,0.847324346,-2.473391397,-0.427954681,-3.154397858,-0.453496263
2198,SO0996,2.421135825,2.024075174,1.579587569,2.197473199,-1.50993907,0.56902312,1.260068337,-1.421915465
2199,SO0996,2.085508528,1.895424975,0.98321159,0.54985649,-0.397185725,0.777183494,-1.894648054,-2.020078833
2200,SO0997,1.047542588,0.956076181,0.396599113,-0.078254495,-1.089241943,0.416461831,-0.117846652,-0.592731786
2201,SO0997,0.526687115,0.095370548,-2.323821355,3.591008869,-2.446498665,-0.561579398,0.085939511,-5.837564828
2202,SO0998,,3.089866966,,0.324583247,,-1.54717635,0.156192383,-1.019201024
2203,SO0998,-1.358971734,-1.597747745,-0.059953225,0.282282639,1.020187977,-0.047782462,-0.063280638,
2204,SO0999,-1.23517143,-1.828002324,-6.65702945,3.890316232,-1.603893287,-1.089070738,-5.107024219,-4.062685749
2205,SO0999,-0.60542658,-1.65867066,-1.904299699,-1.32898034,-1.389612269,-1.287694493,-0.642382481,-4.69962696
2206,SO1000,-0.785304106,-0.321343033,-1.84123865,-2.411318555,-2.046534533,-0.884601126,-0.31523634,-0.708812301
2207,SO1000,-0.927930374,-0.899785709,-4.140566931,0.717308455,-4.892889481,-1.908919554,-0.837754868,-4.171642097
2208,SO1001,-0.117547166,-1.435671502,-8.164095672,,-2.243023969,-1.044073733,-3.261840444,-6.053999039
2209,SO1001,-0.11699931,-0.547079311,-1.333707337,-1.073450421,-2.856034168,-1.577470625,-0.564963949,-6.551433229
2210,SO1002,-0.505884505,-0.454561538,-1.858641935,-2.033400903,-1.958041827,-2.045652675,-2.05912995,-2.677807645
2211,SO1002,-1.224271215,-1.14522116,-1.937304942,-0.847293826,,-2.146236934,-2.647663237,-2.897118845
2212,SO1003,-0.250554017,0.38504421,-1.37717241,-2.938887112,-2.364443798,-2.626016464,-2.77416433,-2.583920265
2213,SO1003,0.317182707,0.290595061,-0.43313071,0.233871951,-5.535490706,-1.310928509,-1.100637644,-3.420513582
2214,SO1004,-2.459366259,-2.245958776,-5.439286718,-0.850771596,-1.311125689,-3.713542392,-3.039886732,-5.21884948
2215,SO1004,-2.13758463,-2.258932459,-2.747378579,,-1.697048642,-3.97252675,-2.76192125,-3.162159271
2216,SO1005,-1.017835526,-2.115540305,,,-1.588641542,-1.30539331,1.317686011,-0.949469043
2217,SO1005,0.055515479,3.43312421,-0.94079863,-2.176176595,-1.538405017,-0.988807972,-2.653818334,-0.818567586
2218,SO1006,-2.844465926,-11.47621358,,,,1.253337449,-0.485743622,-1.239332554
2219,SO1006,,,-2.887053191,,-1.153150792,,-4.983457734,-0.646440883
2220,SO1007,,-4.024256516,,-0.824934285,2.666677787,-0.859217892,-2.970410253,-3.752377684
2221,SO1007,-2.472056949,-5.331179202,,-0.28135293,-3.608662734,-0.88449522,-1.930424248,-0.762782387
2222,SO1008,0.029265889,-0.586463307,-1.657718724,0.045926497,-0.904219044,-0.282696397,0.729493739,-3.411498971
2223,SO1008,0.215168992,-4.698896985,,,,,-0.201034717,1.867187479
2224,SO1009,-2.565073016,-1.530145243,-2.597443081,-5.62158811,-3.73431744,-2.514060092,-1.544566768,-2.163404202
2225,SO1009,-1.742533413,-1.603933564,-1.51426229,-0.898769665,-2.210042045,-1.25102817,-1.916191034,-1.303384677
2226,SO1010,-2.339125528,-1.879925459,-2.69958637,-0.836841033,-3.622326308,-2.519824107,-1.101666963,-1.841014413
2227,SO1010,-1.946050861,-2.454182188,-2.851253466,-2.763594618,-3.44643565,-3.074871604,-3.29043468,-2.155203588
2228,SO1011,-2.275401859,-2.467896876,-2.812295621,-2.161975165,-4.63092056,-2.21108809,-2.711978831,-2.291335818
2229,SO1011,-2.404809342,-2.26242281,-3.577690275,,,-3.844874544,-2.484433801,-3.44357044
2230,SO1012,-0.877406151,-0.779837159,-1.886502301,-0.386158151,-3.399367373,-1.437343567,-0.220895799,-1.387964274
2231,SO1012,-0.643820394,-0.932927216,-1.39574876,-2.274241003,,-2.65797534,-2.199984858,-1.836270313
2232,SO1013,-0.873711561,-0.94855189,-0.980589694,-0.716986882,-1.103010337,-0.919860825,-1.279949951,-0.797094425
2233,SO1013,-1.211605139,-1.120008421,-1.204281153,-1.750032632,-2.930611082,-1.583704401,-0.960588058,-1.069311668
2234,SO1014,-0.920215108,-0.561579991,-1.51048308,-0.700571647,-2.775004208,-2.982953399,-0.320494911,-0.851096654
2235,SO1014,-0.298318096,-1.381419048,-1.574095267,-4.860222664,-1.780834119,-2.236422643,-1.377411319,-1.187818269
2236,SO1015,-2.109455928,-2.133611645,-1.71689593,-0.961309017,-2.130674665,-1.413560225,-2.025904932,-1.399983428
2237,SO1015,-2.28584568,-1.390257652,-2.453623354,-3.19738489,-5.57535744,-3.207824786,-1.520684688,-2.590073536
2238,SO1016,-0.62066944,-0.497659209,-1.663075846,-0.515725857,-2.568362044,-1.75896962,-0.885110837,-1.307347719
2239,SO1016,-0.702563907,-1.108676197,-1.565784837,-3.099850787,-2.47074753,-1.800946505,-2.50433524,-1.54946279
2240,SO1017,-0.089546927,-0.080207724,-0.158016046,-0.688295707,-1.952145453,-0.374865715,-0.984797553,-0.043754137
2241,SO1017,-0.349562342,-0.183429354,-0.141218454,-0.139909409,-1.721958305,-0.810732255,-0.657640667,-0.790526519
2242,SO1018,0.201247232,-0.357813032,-1.143738437,-0.470394925,-2.986064654,-1.289905922,-0.58058584,-3.511593344
2243,SO1018,-0.203533058,-0.952962215,-2.069420008,-5.269073895,-1.959769202,-0.957299929,-2.591552544,-3.708918177
2244,SO1019,-0.828508074,-1.416487513,-3.21486247,-3.007663798,-3.858034159,-2.040456216,-1.104727475,-3.969614916
2245,SO1019,-0.601502871,-0.409523803,-1.532968503,-1.359275438,-2.165571195,-1.40829523,-0.995067244,-1.303583333
2246,SO1020,-0.468084895,-1.357691746,-2.271734749,-1.936431901,-2.755313717,-1.716353705,-1.42075248,-5.262968661
2247,SO1020,-1.079276856,-2.420863107,-2.417665516,,-2.329776566,-1.243820151,-2.820463635,-8.480046866
2248,SO1021,-1.649016157,-1.491427024,-2.577917291,-2.600938481,-3.247808407,-1.924904017,-0.123297245,-2.609168965
2249,SO1021,-1.031501005,-0.010176785,-1.715055372,-4.229590798,-3.021473828,-0.656795914,0.370624918,-0.907963913
2250,SO1022,-0.933152819,-1.14078414,-2.326745683,-0.882828552,-1.940127871,-0.792389304,-0.593099949,-1.178955843
2251,SO1022,-0.407275093,-0.577287706,-3.964507013,-0.592736878,-2.249305025,-1.449292675,-0.307564395,-1.840575747
2252,SO1022F,3.362295615,1.514879686,,-1.16178731,-1.425411779,0.885799376,-3.162703952,-0.755744227
2253,SO1022F,0.155393976,-0.774576146,2.793279129,3.573348041,-2.150788957,1.025353041,1.824033045,-2.879800408
2254,SO1023,-1.807165035,-0.762469165,-0.137065733,-1.635276372,-1.43170347,-0.107476928,-2.921668842,0.487711371
2255,SO1023,-1.788001595,-0.284936477,-0.945064605,-2.497066247,-1.524614043,-1.59585828,-1.950543668,-1.186221591
2256,SO1023F,0.157344131,0.495213014,1.786588087,1.460020095,-0.473277731,0.536859349,1.115436755,-0.448953652
2257,SO1023F,-1.719244816,0.086097006,-1.304123261,1.117070475,,0.17493921,0.286308851,1.783174114
2258,SO1027,,-3.478325155,,-2.406910828,-3.010330919,-1.381428775,-4.647304,-0.114753941
2259,SO1027,-2.476612414,-1.728139147,,,,0.074192713,-1.670437258,
2260,SO1028,-1.323013025,-2.132144271,,,-2.426455215,-2.455735304,-0.38780798,
2261,SO1028,-0.685250759,-1.386424444,,-1.715630352,-1.542300843,0.557471717,-0.824731489,-1.155452861
2262,SO1029,,-1.613404787,,,,-0.672221483,-6.695888437,-0.748391941
2263,SO1029,,-2.785895183,0.074657844,,,,-2.025227409,
2264,SO1030,-0.017656252,-1.10537385,-5.849792167,0.451667442,-1.062213642,-1.031485608,-7.70422615,
2265,SO1030,1.056578176,-0.764452187,-1.026205179,3.509438845,-1.373953951,-0.404608369,-3.789763938,-3.367573425
2266,SO1031,-1.07404038,-1.043969188,-3.404711465,,-3.549910291,-1.307232029,-1.552097474,-5.719004309
2267,SO1031,0.076483814,0.094394631,-1.287332629,-1.057439719,-1.147174829,-0.368825607,-0.433271182,-1.188005239
2268,SO1032,-2.905957914,-2.569790737,-3.137528844,0.158891842,-2.4132662,,-1.78749002,0.959040318
2269,SO1032,-0.911056896,-7.422587385,2.08624634,-4.131005884,0.26465153,,-3.232542555,-1.272105354
2270,SO1032F,-1.059728872,-0.90671815,-2.038668036,0.076252739,-2.779566038,-0.143488965,-0.481103379,-1.730799889
2271,SO1032F,-1.359548172,-0.971801258,-0.40370327,,-1.942785412,-0.445800962,-0.12394084,-0.682091651
2272,SO1033,-2.098392491,-1.390931806,,,,-2.339859081,-1.566344769,-1.854892961
2273,SO1033,-3.146593527,-2.237461764,,,-4.874338389,-2.471692854,-1.190099375,-4.313057177
2274,SO1034,-0.680788755,-3.745965802,-5.327980206,4.40217898,-2.470984556,-2.356064549,-0.427734173,-1.497539139
2275,SO1034,-0.460299662,-1.076495198,-3.477131102,,,,-2.563214056,
2276,SO1035,0.281420279,0.265664413,-1.361812065,-2.731589607,-0.083534426,-0.382599003,-0.928940906,-0.665083309
2277,SO1035,-0.715415489,,-1.313050436,1.947422343,-3.252953674,-0.326083611,-1.450724706,-1.740665626
2278,SO1036,-0.881895401,-1.310630735,-1.300117998,-2.046847998,-2.578382965,-2.534930226,-1.270972144,-0.794789242
2279,SO1036,-1.810875111,-0.854787885,-1.578379904,-0.517393634,-3.765079662,-1.521646992,-0.714087329,-5.238437297
2280,SO1037,-1.459433141,-0.720371135,-0.887798086,1.744222086,-2.484946233,-1.515248661,-1.045017713,-1.135102867
2281,SO1037,-0.574873972,-0.500629166,-1.476362305,-0.434611109,-1.601419183,-0.828426619,-1.57709452,-0.368233888
2282,SO1038,,0.062179377,,,-6.068896251,-4.369846444,-4.466160966,-4.349208687
2283,SO1038,,,,,,-6.937395777,,-3.810455308
2284,SO1039,-1.347789868,-2.178861963,-4.992336585,-0.550286943,-3.067321597,-0.850753255,-1.197617169,-0.156991997
2285,SO1039,-3.162124505,-1.687187401,-2.883856377,,-3.210120004,-1.602984798,-0.998240722,-0.971119777
2286,SO1040,-2.318104908,0.021916967,-1.451394582,2.021719032,-1.97556488,2.946186672,-1.191011855,-1.45587357
2287,SO1040,0.254386612,-3.387667576,,-0.08029686,-0.845047424,-0.540147362,1.05098285,-4.83480609
2288,SO1040F,-3.25532738,-4.594987269,,,,,-1.83910674,-4.998245206
2289,SO1040F,-1.244083288,-2.976463197,,-2.24711996,-2.471825748,-3.368000309,-1.409408304,
2290,SO1041F,-0.548501761,-0.256136011,-0.500465028,-0.509281372,-1.94160416,-0.708013053,-0.331400212,-0.379146105
2291,SO1041F,-0.312871333,-0.881951353,-0.946817713,-1.484567944,-1.352432741,-0.167515772,0.188593732,0.017655134
2292,SO1042,-1.10958482,-2.072944358,-3.474676205,,-2.603109601,-2.161233771,-0.886342154,-1.870043542
2293,SO1042,-1.152456421,-1.565505296,-3.096580639,-1.377771872,-3.079582667,-2.04226107,-1.076703428,-2.303178047
2294,SO1042F,-2.139898649,-3.116782187,-5.686456331,1.116569466,-3.63376595,-3.670773636,-0.806962982,-1.878809222
2295,SO1042F,-2.704683307,-2.486850956,-3.861655712,-0.562855447,-3.6167963,-2.347175807,-0.988811379,-2.361753073
2296,SO1043,-1.862861451,,,-2.379797385,,,0.342633211,1.408109982
2297,SO1043,,,,-3.776633513,-2.185784065,,-0.555130104,
2298,SO1044,-1.2832023,-0.84750926,-4.337198575,-1.325525898,-6.426170013,-2.001075647,0.045793928,-0.532944726
2299,SO1044,-0.965542686,-1.956808458,-3.278877364,,-2.515534152,-2.948134823,-2.168626346,-1.462250044
2300,SO1045,-0.803945267,-0.944767502,-1.267483621,-0.727960802,-2.454628371,-1.149474905,-1.121790951,-1.110997421
2301,SO1045,-1.365774233,-0.719867566,-1.535840543,-1.24096078,-3.275379346,-1.666186763,-0.873036243,-1.190492151
2302,SO1046,-0.204198335,-0.293819156,-1.045245893,0.047520365,-2.153280958,-1.21354829,-0.070185817,-0.579925642
2303,SO1046,-0.266607114,-0.718237109,-1.309870632,-1.484842568,-1.467813877,-1.700303145,-1.141378358,-0.225222207
2304,SO1047,-1.504671113,-1.142386813,-0.654819255,-1.198168564,-0.77924621,-0.296676541,-1.528885018,-1.829561609
2305,SO1047,-1.874558201,-0.095593382,,,-3.353848642,-1.170412021,-0.97283448,-0.8561814
2306,SO1048,-2.670007425,1.338930736,-2.218940102,-4.960678386,0.745283563,-0.662452163,-3.186303486,1.846132846
2307,SO1048,0.002622108,-1.133837253,-0.532821678,0.05122528,-3.543106617,-3.886495224,-0.294306225,1.786756864
2308,SO1049,,-0.319021402,-2.3030473,-0.754415336,-3.409372454,2.673568197,0.427669393,-0.237651363
2309,SO1049,0.194842433,1.524017135,-0.09219641,,-1.212242863,-0.450307758,0.447598604,
2310,SO1050,-0.274167502,-1.529109339,-2.063868272,-3.578299737,-2.751305502,-4.099182311,-0.891415163,-1.344579246
2311,SO1050,-0.654700156,-2.282999498,-2.505381378,,-2.299181849,-4.238343175,-2.778398299,-1.248581058
2312,SO1050F,-1.406518398,-1.940361733,,,-4.629543062,,-0.728933265,-0.069974909
2313,SO1050F,-2.085161387,,-1.996393865,-3.19096543,,-0.835520188,,3.608202953
2314,SO1051,-1.492704893,-2.014823769,-2.235646421,-2.372210117,-3.92801002,-2.519807734,-1.372141024,-5.431449198
2315,SO1051,-1.796574822,-2.767840858,-3.898733409,,-3.230200092,-1.869595612,-4.785445199,-5.107142051
2316,SO1052,-1.538822606,-1.840437134,-3.168126181,-2.040250946,0.509114486,-1.935136306,-1.129466491,-3.570207467
2317,SO1052,-2.05523515,-0.981219847,-1.40781088,-3.034239495,-1.965021015,-1.170590002,-1.464823291,-2.109945276
2318,SO1053,-0.920748551,-1.558931286,-2.217177143,-0.931813616,-3.585946753,-1.278739983,-0.717702219,-3.491577889
2319,SO1053,-1.417414904,-1.998802851,-4.027668272,,-1.614961243,-0.922607778,-3.89816663,
2320,SO1054,-0.517712016,-1.131305952,-3.826126548,,,0.013077098,-2.293921192,-3.300004072
2321,SO1054,-0.347061397,-0.552109912,-0.764259804,-0.879807901,-2.225844775,-0.88564165,0.244855995,-2.834668612
2322,SO1055,-1.043653633,-2.321595948,-2.517960263,-1.122173857,-2.199092962,-1.953230433,-1.248000194,-3.656929904
2323,SO1055,-0.208136591,0.017049543,-1.753275873,-4.629830981,-5.512818251,-1.17020122,-1.131988915,
2324,SO1056,-0.72660566,-1.700001441,-2.044304085,-1.705109129,-4.745687065,-1.830562319,-1.026953339,-4.593162701
2325,SO1056,-1.157236833,-2.509215823,-3.822644209,,-2.847929047,-1.443615345,-3.109293542,-6.232004913
2326,SO1057,,-3.246894726,-3.956095491,3.647626487,-5.345496783,-1.810799647,-0.65823298,0.733797244
2327,SO1057,-2.983560341,-0.910643566,-0.515557253,,-1.974888547,-3.602950723,-0.407881492,1.262887751
2328,SO1058,0.061749307,-0.803030606,-1.265698584,,-2.230718237,-3.54508277,-0.463867266,0.635829077
2329,SO1058,-1.311402963,-1.25075905,-1.937379574,1.441748572,-1.656851324,-6.219564399,-0.474412745,0.215156976
