0,1
SO_2869,"{'GO_0006508', 'GO_0004222', 'GO_0008233', 'GO_0042597', 'GO_0061077', 'GO_0008237', 'GO_0016020', 'GO_0046872', 'GO_0051603', 'GO_0008270'}"
SO_2877,"{'GO_0032297', 'GO_0006260', 'GO_0006270'}"
SO_2879,"{'GO_0015205', 'GO_0022857', 'GO_0005886', 'GO_0055085', 'GO_0015851', 'GO_0016020'}"
SO_2880,"{'GO_0051537', 'GO_0046872', 'GO_0015036'}"
SO_2881,"{'GO_0006801', 'GO_0046872', 'GO_0019430', 'GO_0004784', 'GO_0016491'}"
SO_2882,"{'GO_0016301', 'GO_0004674', 'GO_0004672'}"
SO_2885,"{'GO_0003700', 'GO_0006631', 'GO_0000062', 'GO_0006355', 'GO_0019217', 'GO_0003677', 'GO_0005737'}"
SO_2886,"{'GO_0015385', 'GO_0015081', 'GO_0035725', 'GO_0005886', 'GO_0055085', 'GO_0016020', 'GO_0015297', 'GO_0006814'}"
SO_2887,"{'GO_0006457', 'GO_0005886', 'GO_0015035', 'GO_0016020', 'GO_0009055', 'GO_0016491'}"
SO_2889,"{'GO_0016301', 'GO_0004673', 'GO_0016020', 'GO_0005886'}"
SO_2895,"{'GO_0042816', 'GO_0008615', 'GO_0042823', 'GO_0010181', 'GO_1901615', 'GO_0004733', 'GO_0016491'}"
SO_2896,"{'GO_0005829', 'GO_0006281', 'GO_0006288', 'GO_0003677', 'GO_0006259', 'GO_0016874', 'GO_0046872', 'GO_0003911', 'GO_0006260'}"
SO_2897,"{'GO_0032153', 'GO_0005886', 'GO_0000917', 'GO_0016020', 'GO_0043093', 'GO_0090529', 'GO_0051301'}"
SO_2898,"{'GO_0007062', 'GO_0030261', 'GO_0016887', 'GO_0003677', 'GO_0005524', 'GO_0007059', 'GO_0005737', 'GO_0006260'}"
SO_2899,"{'GO_0008272', 'GO_0000103', 'GO_1902358', 'GO_0005886', 'GO_1902600', 'GO_0009675', 'GO_0019344', 'GO_0015116'}"
SO_2900,"{'GO_0016052', 'GO_0030246', 'GO_0004553'}"
SO_2901,"{'GO_0006633', 'GO_0044550', 'GO_0033818', 'GO_0016746', 'GO_0004315'}"
SO_2903,"{'GO_0016765', 'GO_0080146', 'GO_0006535', 'GO_0004124', 'GO_0005737', 'GO_0019344', 'GO_0016740'}"
SO_2906,"{'GO_0005886', 'GO_0055085', 'GO_0098655', 'GO_0016020', 'GO_0046583'}"
SO_2909,"{'GO_0004803', 'GO_0003677', 'GO_0006313', 'GO_0016020'}"
SO_2911,"{'GO_0015724', 'GO_0005886', 'GO_0055085', 'GO_0015499', 'GO_0016020'}"
SO_2912,"{'GO_0005829', 'GO_0006006', 'GO_0008861', 'GO_0016746', 'GO_0005737', 'GO_0005975'}"
SO_2913,"{'GO_0051539', 'GO_0043365', 'GO_0046872', 'GO_0005737', 'GO_0016491'}"
SO_2915,"{'GO_0005829', 'GO_0008776', 'GO_0016301', 'GO_0000287', 'GO_0006085', 'GO_0006082', 'GO_0006083', 'GO_0046872', 'GO_0005524', 'GO_0005737', 'GO_0016774'}"
SO_2916,"{'GO_0005737', 'GO_0016746', 'GO_0008959', 'GO_0006085'}"
SO_2921,"{'GO_0004150', 'GO_0005829', 'GO_0006760', 'GO_0008719', 'GO_0016853', 'GO_0005737'}"
SO_2923,"{'GO_0015813', 'GO_0005886', 'GO_0016020', 'GO_0015293', 'GO_0015501', 'GO_0006865', 'GO_0006814'}"
SO_2924,"{'GO_0006508', 'GO_0006465', 'GO_0008233', 'GO_0005886', 'GO_0016020', 'GO_0004252'}"
SO_2928,"{'GO_0004622', 'GO_0016788', 'GO_0016787'}"
SO_2932,"{'GO_0003700', 'GO_0006355', 'GO_0000976', 'GO_0003677', 'GO_0043565'}"
SO_2933,"{'GO_0004252', 'GO_0006508', 'GO_0008233', 'GO_0005886'}"
SO_2937,"{'GO_0001522', 'GO_0009982', 'GO_0160139', 'GO_0120159', 'GO_0016853', 'GO_0003723', 'GO_0000455'}"
SO_2940,"{'GO_0006032', 'GO_0004553', 'GO_0005576', 'GO_0030246', 'GO_0016787', 'GO_0005975'}"
SO_2948,"{'GO_0006508', 'GO_0046872', 'GO_0008237', 'GO_0008235', 'GO_0008270'}"
SO_2949,"{'GO_0051536', 'GO_0046718', 'GO_0030430'}"
SO_2964,"{'GO_0006508', 'GO_0006515', 'GO_0008233', 'GO_0004176', 'GO_0004252', 'GO_0051117', 'GO_0009368'}"
SO_2969,"{'GO_0005829', 'GO_0003676', 'GO_0008270', 'GO_0004519'}"
SO_2973,"{'GO_0016998', 'GO_0031640', 'GO_0003796', 'GO_0016798', 'GO_0042742', 'GO_0009253'}"
SO_2978,"{'GO_0003677', 'GO_0006310', 'GO_0015074'}"
SO_2993,"{'GO_0008168', 'GO_0032259', 'GO_0008757', 'GO_0003676', 'GO_0008170'}"
SO_3004,"{'GO_0009307', 'GO_0008168', 'GO_0032259', 'GO_0009007', 'GO_0003677'}"
SO_3006,"{'GO_0009307', 'GO_0008168', 'GO_0032259', 'GO_0003886', 'GO_0044027', 'GO_0003677'}"
SO_3013,"{'GO_0046718', 'GO_0006310', 'GO_0015074', 'GO_0044826', 'GO_0003677', 'GO_0075713'}"
SO_3014,"{'GO_0007059', 'GO_0005737', 'GO_0051304', 'GO_0051301'}"
SO_3015,"{'GO_0007059', 'GO_0005737', 'GO_0006260', 'GO_0051301'}"
SO_3017,"{'GO_0003824', 'GO_0006259', 'GO_0035312', 'GO_0004534'}"
SO_3019,"{'GO_0000162', 'GO_0009058', 'GO_0046872', 'GO_0004049', 'GO_0016829'}"
SO_3020,"{'GO_0000162', 'GO_0004048', 'GO_0016829', 'GO_0002047', 'GO_0004049', 'GO_0006541'}"
SO_3021,"{'GO_0005829', 'GO_0000162', 'GO_0004048', 'GO_0000287', 'GO_0016763', 'GO_0046872', 'GO_0016757'}"
SO_3022,"{'GO_0004425', 'GO_0016830', 'GO_0000162', 'GO_0006568', 'GO_0004640', 'GO_0016831', 'GO_0016853'}"
SO_3023,"{'GO_0005737', 'GO_0000162', 'GO_0004834', 'GO_0016829'}"
SO_3024,"{'GO_0005829', 'GO_0000162', 'GO_0004834', 'GO_0006568', 'GO_0016829'}"
SO_3031,"{'GO_0016410', 'GO_0016746', 'GO_0019290', 'GO_0016740'}"
SO_3033,"{'GO_0044718', 'GO_0006826', 'GO_0015343', 'GO_0038023', 'GO_0015344', 'GO_0015891', 'GO_0009279', 'GO_0033214'}"
SO_3037,"{'GO_0003677', 'GO_0008311', 'GO_0046872', 'GO_0004519', 'GO_0016787', 'GO_0006281'}"
SO_3040,"{'GO_0004803', 'GO_0003677', 'GO_0006313'}"
SO_3044,"{'GO_0006310', 'GO_0032196', 'GO_0004803', 'GO_0003677', 'GO_0006313'}"
SO_3049,"{'GO_0051537', 'GO_0046872', 'GO_0047121', 'GO_0016491'}"
SO_3052,"{'GO_0016020', 'GO_0007165', 'GO_0006935'}"
SO_3055,"{'GO_0006508', 'GO_0008233', 'GO_0004177'}"
SO_3057,"{'GO_0004397', 'GO_0003824', 'GO_0016841', 'GO_0006548'}"
SO_3058,"{'GO_0008202', 'GO_0016491', 'GO_0010181'}"
SO_3059,"{'GO_0006355', 'GO_0003677', 'GO_0016887', 'GO_0005524'}"
SO_3060,"{'GO_0006811', 'GO_0046930', 'GO_0015288', 'GO_0016020', 'GO_0034220', 'GO_0009279'}"
SO_3061,"{'GO_0006310', 'GO_0000287', 'GO_0006265', 'GO_0003916', 'GO_0003677', 'GO_0046872', 'GO_0043597', 'GO_0003917', 'GO_0006281'}"
SO_3063,"{'GO_0003333', 'GO_0035725', 'GO_0005886', 'GO_0055085', 'GO_0016020', 'GO_0015293', 'GO_0005283', 'GO_0006865', 'GO_0006814'}"
SO_3064,"{'GO_0000287', 'GO_0009113', 'GO_0006189', 'GO_0016757', 'GO_0046872', 'GO_0004044', 'GO_0005737', 'GO_0006164', 'GO_0006541'}"
SO_3066,"{'GO_0032153', 'GO_0032506', 'GO_0042834', 'GO_0030428', 'GO_0016020'}"
SO_3067,"{'GO_0046656', 'GO_0004326', 'GO_0046901', 'GO_0016881', 'GO_0008841', 'GO_0016874', 'GO_0046872', 'GO_0005524', 'GO_0006761', 'GO_0005737', 'GO_0009396', 'GO_0046654'}"
SO_3068,"{'GO_0001522', 'GO_0009982', 'GO_0008033', 'GO_0006396', 'GO_0160147', 'GO_0140098', 'GO_0016853', 'GO_0003723', 'GO_0031119'}"
SO_3070,"{'GO_0019877', 'GO_0051287', 'GO_0009088', 'GO_0009085', 'GO_0071266', 'GO_0009089', 'GO_0046983', 'GO_0004073', 'GO_0050661', 'GO_0009097', 'GO_0009086', 'GO_0016491'}"
SO_3071,"{'GO_0005829', 'GO_0008615', 'GO_0051287', 'GO_0036001', 'GO_0046983', 'GO_0033711', 'GO_0005737', 'GO_0016616', 'GO_0016491'}"
SO_3072,"{'GO_0005829', 'GO_0006633', 'GO_0016747', 'GO_0016746', 'GO_0004315'}"
SO_3073,"{'GO_0008168', 'GO_0032259', 'GO_0008757', 'GO_0002098', 'GO_0016645', 'GO_0008033', 'GO_0004808', 'GO_0002097', 'GO_0050660', 'GO_0005737', 'GO_0016491'}"
SO_3075,"{'GO_0005829', 'GO_0002128', 'GO_0008168', 'GO_0032259', 'GO_0006396', 'GO_0003723', 'GO_0008173', 'GO_0052665'}"
SO_3077,"{'GO_0016301', 'GO_0051287', 'GO_0006741', 'GO_0003951', 'GO_0005524'}"
SO_3078,"{'GO_0030395', 'GO_0022857', 'GO_0005886', 'GO_0055085', 'GO_0015528', 'GO_0016020', 'GO_0015767'}"
SO_3079,"{'GO_0005829', 'GO_0009423', 'GO_0004107', 'GO_0008652', 'GO_0009073', 'GO_0016829', 'GO_0010181'}"
SO_3080,"{'GO_0005829', 'GO_0008168', 'GO_0032259', 'GO_0003676', 'GO_0008757', 'GO_0008170', 'GO_0036009'}"
SO_3082,"{'GO_0016787', 'GO_0070297', 'GO_0036211', 'GO_0005737', 'GO_0101006'}"
SO_3083,"{'GO_0006508', 'GO_0046872', 'GO_0008237', 'GO_0004222'}"
SO_3088,"{'GO_0044248', 'GO_0008692', 'GO_0016042', 'GO_0006631', 'GO_0003857', 'GO_0070403', 'GO_0016853', 'GO_0004300', 'GO_0005737', 'GO_0006635', 'GO_0016829', 'GO_0016509', 'GO_0016491'}"
SO_3089,"{'GO_0005829', 'GO_0016042', 'GO_0006631', 'GO_0016747', 'GO_0003988', 'GO_0016746', 'GO_0005737', 'GO_0006635'}"
SO_3096,"{'GO_0016987', 'GO_0006355', 'GO_0003677', 'GO_0006352', 'GO_2000142'}"
SO_3099,"{'GO_0015483', 'GO_0016020', 'GO_0015909'}"
SO_3102,"{'GO_0022857', 'GO_0055085', 'GO_0016020', 'GO_0015562', 'GO_1990281'}"
SO_3103,"{'GO_0022857', 'GO_0005886', 'GO_0055085', 'GO_0042908', 'GO_0016020', 'GO_0042910'}"
SO_3106,"{'GO_0004252', 'GO_0006508', 'GO_0046872', 'GO_0008236'}"
SO_3108,"{'GO_0043115', 'GO_0019354', 'GO_0004325', 'GO_0016829', 'GO_0016491'}"
SO_3110,"{'GO_0006886', 'GO_0006605', 'GO_0065002', 'GO_0043952', 'GO_0005886', 'GO_0015031', 'GO_0015450'}"
SO_3111,"{'GO_0006886', 'GO_0006605', 'GO_0065002', 'GO_0043952', 'GO_0005886', 'GO_0055085', 'GO_0015031', 'GO_0015450', 'GO_0016020'}"
SO_3113,"{'GO_0005829', 'GO_0101030', 'GO_0008479', 'GO_0006400', 'GO_0008033', 'GO_0046872', 'GO_0008616', 'GO_0005737', 'GO_0016757', 'GO_0002099'}"
SO_3114,"{'GO_0051075', 'GO_0006400', 'GO_0016853', 'GO_0002099', 'GO_0008616', 'GO_0005737', 'GO_0016740'}"
SO_3116,"{'GO_0008770', 'GO_0006633', 'GO_0016787'}"
SO_3117,"{'GO_0098869', 'GO_0016209', 'GO_0016491'}"
SO_3118,"{'GO_0160142', 'GO_0001522', 'GO_0160151', 'GO_0009982', 'GO_0006396', 'GO_0140098', 'GO_0016853', 'GO_0003723', 'GO_0000455'}"
SO_3120,"{'GO_0000166', 'GO_0008456', 'GO_0016798'}"
SO_3122,"{'GO_0003333', 'GO_0005295', 'GO_0005886', 'GO_0055085', 'GO_0015826', 'GO_0016020', 'GO_0015171', 'GO_0032329', 'GO_0015293', 'GO_0006865'}"
SO_3123,"{'GO_0000160', 'GO_0006935', 'GO_0016740'}"
SO_3124,"{'GO_0004725', 'GO_0017018', 'GO_0016787'}"
SO_3125,"{'GO_0005829', 'GO_0016787', 'GO_0003724', 'GO_0003676', 'GO_0005524', 'GO_0004386', 'GO_0005737'}"
SO_3126,"{'GO_0003908', 'GO_0008168', 'GO_0032259', 'GO_0006307', 'GO_0005737', 'GO_0006281'}"
SO_3127,"{'GO_0046872', 'GO_0005737', 'GO_0052821', 'GO_0008168', 'GO_0043916', 'GO_0006307', 'GO_0016798', 'GO_0008270', 'GO_0032259', 'GO_0006355', 'GO_0003677', 'GO_0032993', 'GO_0006285', 'GO_0006281', 'GO_0052822', 'GO_0003908', 'GO_0003700', 'GO_0008725', 'GO_0032131', 'GO_0043565', 'GO_0006284', 'GO_0006950'}"
SO_3128,"{'GO_0034040', 'GO_0016887', 'GO_0055085', 'GO_0016020', 'GO_0005524', 'GO_0140359', 'GO_0006869'}"
SO_3130,"{'GO_0005829', 'GO_0006418', 'GO_0006424', 'GO_0004812', 'GO_0008270', 'GO_0006412', 'GO_0005524', 'GO_0000049', 'GO_0004818', 'GO_0005737'}"
SO_3134,"{'GO_0015740', 'GO_0030288', 'GO_0055085'}"
SO_3135,"{'GO_0015740', 'GO_0005886', 'GO_0055085', 'GO_0022857'}"
SO_3136,"{'GO_0022857', 'GO_0005886', 'GO_0055085', 'GO_0015740', 'GO_0016020'}"
SO_3138,"{'GO_0006355', 'GO_0016887', 'GO_0003677', 'GO_0000160', 'GO_0043565', 'GO_0005524'}"
SO_3139,"{'GO_0006508', 'GO_0004180', 'GO_0046677', 'GO_0008955', 'GO_0016020', 'GO_0008658', 'GO_0009252', 'GO_0016740'}"
SO_3140,"{'GO_0005829', 'GO_0016301', 'GO_0008270', 'GO_0009157', 'GO_0046104', 'GO_0006259', 'GO_0046872', 'GO_0005524', 'GO_0005737', 'GO_0004797', 'GO_0071897'}"
SO_3142,"{'GO_0005829', 'GO_0006508', 'GO_0004180', 'GO_0004222', 'GO_0008237', 'GO_0046872', 'GO_0030288'}"
SO_3144,"{'GO_0009055', 'GO_0033539', 'GO_0050660'}"
SO_3146,"{'GO_0005829', 'GO_0003681', 'GO_0030527', 'GO_0045892', 'GO_0000976', 'GO_0006355', 'GO_0001217', 'GO_0003680', 'GO_0003677', 'GO_0046983', 'GO_0009295', 'GO_0032993', 'GO_0005737'}"
SO_3148,"{'GO_0005829', 'GO_0016810', 'GO_0046098', 'GO_0008892', 'GO_0008270', 'GO_0006147'}"
SO_3151,"{'GO_0089715', 'GO_0008168', 'GO_0032259'}"
SO_3154,"{'GO_0005829', 'GO_0004812', 'GO_0004827', 'GO_0006412', 'GO_0002161', 'GO_0005524', 'GO_0005737', 'GO_0006433', 'GO_0106074'}"
SO_3155,"{'GO_0016042', 'GO_0016787', 'GO_0006629'}"
SO_3162,"{'GO_0000155', 'GO_0009927', 'GO_0016301', 'GO_0005886', 'GO_0000160', 'GO_0007165', 'GO_0004673'}"
SO_3165,"{'GO_0003677', 'GO_0046872', 'GO_0005524', 'GO_0016779'}"
SO_3166,"{'GO_0110001', 'GO_0000166', 'GO_0004519', 'GO_0004540'}"
SO_3170,"{'GO_0005829', 'GO_0004674', 'GO_0016740'}"
SO_3172,"{'GO_0016780', 'GO_0016020', 'GO_0016740'}"
SO_3175,"{'GO_0006529', 'GO_0004066', 'GO_0005524', 'GO_0006541'}"
SO_3177,"{'GO_0009058', 'GO_0006164', 'GO_0016740'}"
SO_3183,"{'GO_0000271', 'GO_0008483', 'GO_0030170'}"
SO_3185,"{'GO_0000271', 'GO_0008483', 'GO_0030170'}"
SO_3186,"{'GO_0008879', 'GO_0045226', 'GO_0046872', 'GO_0016779'}"
SO_3190,"{'GO_0051287', 'GO_0000271', 'GO_0016628', 'GO_0016616', 'GO_0016491'}"
SO_3191,"{'GO_0005886', 'GO_0016020', 'GO_0004713'}"
SO_3194,"{'GO_0005829', 'GO_0001073', 'GO_0006355', 'GO_0003677', 'GO_0031564', 'GO_0140673', 'GO_0006354'}"
SO_3195,"{'GO_0035442', 'GO_1904680', 'GO_0015333', 'GO_0005886', 'GO_0071916', 'GO_0055085', 'GO_0042939', 'GO_0015833', 'GO_0016020', 'GO_0042937', 'GO_1902600', 'GO_0006857'}"
SO_3199,"{'GO_0009306', 'GO_0016020', 'GO_0044781'}"
SO_3202,"{'GO_0005829', 'GO_0007165', 'GO_0006935'}"
SO_3206,"{'GO_0000156', 'GO_0008984', 'GO_0050568', 'GO_0000160', 'GO_0016787', 'GO_0005737', 'GO_0006935'}"
SO_3207,"{'GO_0000155', 'GO_0016301', 'GO_0000160', 'GO_0005737', 'GO_0004673', 'GO_0006935'}"
SO_3208,"{'GO_0097588', 'GO_0004721', 'GO_0003824', 'GO_0050920', 'GO_0009288', 'GO_0005737', 'GO_0006935'}"
SO_3210,"{'GO_0016987', 'GO_0006355', 'GO_0003677', 'GO_0010468', 'GO_0006352', 'GO_0003899', 'GO_0005737', 'GO_2000142'}"
SO_3211,"{'GO_0005829', 'GO_0009898', 'GO_0016887', 'GO_0005524', 'GO_0016787', 'GO_0051782'}"
SO_3212,"{'GO_0006605', 'GO_0005886', 'GO_0006614', 'GO_0016887', 'GO_0005525', 'GO_0005047', 'GO_0003924', 'GO_0015031', 'GO_0016787', 'GO_0044781'}"
SO_3213,"{'GO_0044780', 'GO_0005886', 'GO_0009306', 'GO_0015031', 'GO_0016020', 'GO_0044781'}"
SO_3215,"{'GO_0044780', 'GO_0005886', 'GO_0009306', 'GO_0015031', 'GO_0016020', 'GO_0044781'}"
SO_3216,"{'GO_0006605', 'GO_0009425', 'GO_0044780', 'GO_0005886', 'GO_0009288', 'GO_0016020'}"
SO_3217,"{'GO_0009425', 'GO_0044780', 'GO_0005886', 'GO_0009306', 'GO_0009288', 'GO_0016020'}"
SO_3218,"{'GO_0009425', 'GO_0005886', 'GO_0009306', 'GO_0009288', 'GO_0015031', 'GO_0016020', 'GO_0044781'}"
SO_3219,"{'GO_0009425', 'GO_0005886', 'GO_0009288', 'GO_0016020', 'GO_0044781'}"
SO_3220,"{'GO_0009425', 'GO_0097588', 'GO_0003774', 'GO_0005886', 'GO_0009288', 'GO_0016020', 'GO_0071973', 'GO_0006935'}"
SO_3221,"{'GO_0009425', 'GO_0097588', 'GO_0003774', 'GO_0005886', 'GO_0071978', 'GO_0050918', 'GO_0009288', 'GO_0071973', 'GO_0006935'}"
SO_3222,"{'GO_0009425', 'GO_0097588', 'GO_0005886', 'GO_0071978', 'GO_0071973', 'GO_0006935'}"
SO_3224,"{'GO_0044781', 'GO_0003774', 'GO_0005886', 'GO_0009288', 'GO_0015031', 'GO_0016020', 'GO_0071973', 'GO_0006935'}"
SO_3225,"{'GO_0044781', 'GO_0030257', 'GO_0046933', 'GO_0030254', 'GO_0045261', 'GO_0046961', 'GO_0044780', 'GO_0016887', 'GO_0009058', 'GO_0071973', 'GO_0015031', 'GO_0005524', 'GO_1902600', 'GO_0016787', 'GO_0005737', 'GO_0015986'}"
SO_3226,"{'GO_0005829', 'GO_0003774', 'GO_0009288', 'GO_0015031', 'GO_0071973', 'GO_0005737', 'GO_0044781'}"
SO_3227,"{'GO_0009425', 'GO_0097588', 'GO_0003774', 'GO_0005886', 'GO_0009288', 'GO_0071973', 'GO_0006935'}"
SO_3228,"{'GO_0009425', 'GO_0003774', 'GO_0005886', 'GO_0009288', 'GO_0016020', 'GO_0071973', 'GO_0009431'}"
SO_3229,"{'GO_0009425', 'GO_0097588', 'GO_0003774', 'GO_0071973', 'GO_0009288', 'GO_0005198'}"
SO_3230,"{'GO_0006355', 'GO_0016887', 'GO_0003677', 'GO_0000160', 'GO_0043565', 'GO_0005524'}"
SO_3231,"{'GO_0000155', 'GO_0016301', 'GO_0000160', 'GO_0007165', 'GO_0004673'}"
SO_3232,"{'GO_0006355', 'GO_0016887', 'GO_0003677', 'GO_0043565', 'GO_0005524'}"
SO_3233,"{'GO_0005829', 'GO_0044780', 'GO_0071973', 'GO_0005737', 'GO_0044781'}"
SO_3235,"{'GO_0009424', 'GO_0005576', 'GO_0009288', 'GO_0071973', 'GO_0007155', 'GO_0009421'}"
SO_3237,"{'GO_0005576', 'GO_0009288', 'GO_0005198'}"
SO_3238,"{'GO_0005576', 'GO_0009288', 'GO_0005198'}"
SO_3239,"{'GO_0009424', 'GO_0005576', 'GO_0071973', 'GO_0009288', 'GO_0005198'}"
SO_3240,"{'GO_0009424', 'GO_0044780', 'GO_0005576', 'GO_0009288', 'GO_0005198'}"
SO_3241,"{'GO_0044780', 'GO_0042597', 'GO_0071973', 'GO_0016798', 'GO_0004040', 'GO_0044781'}"
SO_3242,"{'GO_0009425', 'GO_0097588', 'GO_0009428', 'GO_0042597', 'GO_0009288', 'GO_0071973', 'GO_0030288', 'GO_0005198'}"
SO_3243,"{'GO_0009425', 'GO_0097588', 'GO_0003774', 'GO_0009288', 'GO_0071973', 'GO_0009427', 'GO_0009279'}"
SO_3244,"{'GO_0009425', 'GO_0071978', 'GO_0071973', 'GO_0009288', 'GO_0009426'}"
SO_3245,"{'GO_0009425', 'GO_0071978', 'GO_0030694', 'GO_0071973', 'GO_0009288'}"
SO_3247,"{'GO_0071973', 'GO_0009425', 'GO_0009288', 'GO_0071978'}"
SO_3249,"{'GO_0009425', 'GO_0071978', 'GO_0030694', 'GO_0071973', 'GO_0009288'}"
SO_3250,"{'GO_0009425', 'GO_0071978', 'GO_0030694', 'GO_0071973', 'GO_0009288'}"
SO_3251,"{'GO_0008757', 'GO_0008168', 'GO_0032259', 'GO_0008983'}"
SO_3252,"{'GO_0000160', 'GO_0006935', 'GO_0016740'}"
SO_3253,"{'GO_0044780', 'GO_0044781', 'GO_0042597'}"
SO_3261,"{'GO_0047444', 'GO_0070085', 'GO_0016051'}"
SO_3262,"{'GO_0000287', 'GO_0005948', 'GO_0019752', 'GO_0030976', 'GO_0003984', 'GO_0003824', 'GO_0009099', 'GO_0046872', 'GO_0050660', 'GO_0009097'}"
SO_3263,"{'GO_0030497', 'GO_0016616', 'GO_0016491'}"
SO_3265,"{'GO_0005829', 'GO_0003824', 'GO_0046872', 'GO_0005524'}"
SO_3266,"{'GO_0008168', 'GO_0008425', 'GO_0032259', 'GO_0008757', 'GO_0006744'}"
SO_3268,"{'GO_0003824', 'GO_0005975', 'GO_0016787'}"
SO_3270,"{'GO_0000271', 'GO_0008483', 'GO_0030170'}"
SO_3272,"{'GO_0004803', 'GO_0003677', 'GO_0006313', 'GO_0016020'}"
SO_3277,"{'GO_0006355', 'GO_0003677', 'GO_0003700', 'GO_0000976'}"
SO_3278,"{'GO_0022857', 'GO_0055085', 'GO_0016020', 'GO_0015562', 'GO_1990281'}"
SO_3279,"{'GO_0022857', 'GO_0005886', 'GO_0055085', 'GO_0042908', 'GO_0016020', 'GO_0042910'}"
SO_3282,"{'GO_0007165', 'GO_0016020', 'GO_0004888', 'GO_0006935'}"
SO_3285,"{'GO_0070069', 'GO_0005886', 'GO_0016491', 'GO_0019646', 'GO_0046872', 'GO_0016020', 'GO_0009055', 'GO_0016682'}"
SO_3286,"{'GO_0070069', 'GO_0005886', 'GO_0016491', 'GO_0019646', 'GO_0020037', 'GO_0046872', 'GO_0009055', 'GO_0016682'}"
SO_3287,"{'GO_0004642', 'GO_0006189', 'GO_0016874', 'GO_0046872', 'GO_0005524', 'GO_0005737', 'GO_0006164', 'GO_0006541'}"
SO_3288,"{'GO_0016837', 'GO_0008933', 'GO_0016998', 'GO_0016829', 'GO_0071555', 'GO_0009279', 'GO_0009253'}"
SO_3291,"{'GO_0008251', 'GO_0008033', 'GO_0052717', 'GO_0002100', 'GO_0046872', 'GO_0016787', 'GO_0008270'}"
SO_3292,"{'GO_0005829', 'GO_0003921', 'GO_0003922', 'GO_0006177', 'GO_0016874', 'GO_0046037', 'GO_0005524', 'GO_0006541'}"
SO_3293,"{'GO_0016491', 'GO_0003938', 'GO_0006177', 'GO_0000166', 'GO_0046872', 'GO_0006164', 'GO_0006183'}"
SO_3294,"{'GO_0008855', 'GO_0003676', 'GO_0006308', 'GO_0004527', 'GO_0005737', 'GO_0009318'}"
SO_3297,"{'GO_0006355', 'GO_0003700', 'GO_0000976'}"
SO_3299,"{'GO_0004397', 'GO_0003824', 'GO_0016841', 'GO_0006548'}"
SO_3301,"{'GO_0008202', 'GO_0016491', 'GO_0010181'}"
SO_3302,"{'GO_0004252', 'GO_0006508', 'GO_0016020', 'GO_0008236'}"
SO_3305,"{'GO_0003677', 'GO_0000160', 'GO_0006355'}"
SO_3306,"{'GO_0000155', 'GO_0009927', 'GO_0016301', 'GO_0005886', 'GO_0000160', 'GO_0016020', 'GO_0007165', 'GO_0004673'}"
SO_3308,"{'GO_0005525', 'GO_0043022', 'GO_0042254'}"
SO_3309,"{'GO_0043165', 'GO_0009279', 'GO_0051205'}"
SO_3311,"{'GO_0006427', 'GO_0004812', 'GO_0006412', 'GO_0005524', 'GO_0004821', 'GO_0005737'}"
SO_3312,"{'GO_0051539', 'GO_0046429', 'GO_0046872', 'GO_0019288', 'GO_0008299', 'GO_0016114', 'GO_0141197', 'GO_0005506', 'GO_0016491'}"
SO_3315,"{'GO_0008168', 'GO_0019843', 'GO_0032259', 'GO_0051539', 'GO_0070040', 'GO_0051536', 'GO_0070475', 'GO_0008033', 'GO_0030488', 'GO_0046872', 'GO_0000049', 'GO_0002935', 'GO_0005737', 'GO_0008173', 'GO_0006364'}"
SO_3317,"{'GO_0106411', 'GO_0000166', 'GO_0009166', 'GO_0016787', 'GO_0008768', 'GO_0008253', 'GO_0030288'}"
SO_3318,"{'GO_0006355', 'GO_0003700', 'GO_0000976'}"
SO_3334,"{'GO_0043709', 'GO_0005886', 'GO_0016779', 'GO_1902201', 'GO_0052621', 'GO_0016020', 'GO_0007165'}"
SO_3335,"{'GO_0005829', 'GO_0006508', 'GO_0008237', 'GO_0004177'}"
SO_3338,"{'GO_0005829', 'GO_0008732', 'GO_0006520', 'GO_0006545', 'GO_0006567', 'GO_0004793', 'GO_0016829'}"
SO_3340,"{'GO_0006811', 'GO_0005886', 'GO_0055085', 'GO_0016020', 'GO_0008381', 'GO_0034220'}"
SO_3341,"{'GO_0008379', 'GO_0098869', 'GO_0004601'}"
SO_3345,"{'GO_0001731', 'GO_0002188', 'GO_0006417', 'GO_0006412', 'GO_0003743', 'GO_0003729', 'GO_0006413'}"
SO_3347,"{'GO_0000967', 'GO_0042254', 'GO_0005737', 'GO_0016788', 'GO_0004518', 'GO_0006364'}"
SO_3348,"{'GO_0046872', 'GO_0006783', 'GO_0004325', 'GO_0005737', 'GO_0016829'}"
SO_3349,"{'GO_0034599', 'GO_0006979', 'GO_0098869', 'GO_0004601'}"
SO_3354,"{'GO_0004735', 'GO_0006561', 'GO_0005737', 'GO_0055129', 'GO_0016491'}"
SO_3358,"{'GO_0005829', 'GO_0036222', 'GO_0036220', 'GO_0009143', 'GO_0017111', 'GO_0047429', 'GO_0009146', 'GO_0000166', 'GO_0046872', 'GO_0035870', 'GO_0016787', 'GO_0005737', 'GO_0009117'}"
SO_3359,"{'GO_0051539', 'GO_0006779', 'GO_0004109', 'GO_0046872', 'GO_0005737'}"
SO_3360,"{'GO_0006310', 'GO_0032196', 'GO_0004803', 'GO_0003677', 'GO_0006313'}"
