CONCEPTS,CONCEPT,vector1,vector2,vector3,vector4,vector5,vector6,vector7,vector8,vector9,vector10,vector11,vector12,vector13,vector14,vector15,vector16,vector17,vector18,vector19,vector20,vector21,vector22,vector23,vector24,vector25,vector26,vector27,vector28,vector29,vector30,vector31,vector32,vector33,vector34,vector35,vector36,vector37,vector38,vector39,vector40,vector41,vector42,vector43,vector44,vector45,vector46,vector47,vector48,vector49,vector50,vector51,vector52,vector53,vector54,vector55,vector56,vector57,vector58,vector59,vector60,vector61,vector62,vector63,vector64,vector65,vector66,vector67,vector68,vector69,vector70,vector71,vector72,vector73,vector74,vector75,vector76,vector77,vector78,vector79,vector80,vector81,vector82,vector83,vector84,vector85,vector86,vector87,vector88,vector89,vector90,vector91,vector92,vector93,vector94,vector95,vector96,vector97,vector98,vector99,vector100
"['GO:0005891', 'GO:0009941', 'GO:0015695', 'GO:0015706', 'GO:0018553', 'GO:0032238', 'GO:0040007', 'GO:0042192', 'GO:0043117', 'GO:0044413', 'GO:0046189', 'GO:0046943', 'GO:0097371', 'GO:0097557']",GO:0097371,0.35378537,-0.3239767,-0.34468275,-0.29889035,0.12404756,-0.29879528,0.35211787,0.19638562,0.5455269,-0.3686351,-0.14682947,-0.58228344,0.33225587,0.55168474,-0.026842857,-0.8024689,0.015811672,-0.46285674,-0.59801257,-0.23031482,0.5965277,0.4213387,0.037872788,-0.074020304,-0.474798,0.27187434,-0.2210895,0.26677823,-0.041273855,-0.27748308,0.025353832,-0.03431448,0.33534017,0.25792265,0.15371095,-0.122841746,-0.11220409,-0.2367997,-0.44539306,-0.33233142,0.081870586,0.08127281,0.12699822,0.26389077,0.15919404,0.16861227,-0.09829177,-0.06167024,0.5571166,-0.1002172,-0.6425886,-0.49284652,0.015308074,-0.34207913,0.2561679,0.11783887,0.20221266,-0.14251304,0.08004534,0.5677911,-0.35422257,-0.40151176,0.057912596,-0.28710407,-0.095625885,0.08437196,0.3549121,-0.051861595,-0.29293874,-0.027776081,0.0961646,-0.0113172205,0.3186038,-0.30162972,-0.16152877,-0.10664807,-0.13818985,0.018244542,-0.24420433,0.062205844,0.32734355,-0.114906184,-0.19675155,-0.06517894,-0.22372952,-0.19375491,0.51105374,0.00044403903,-0.3331622,0.04374757,-0.39878204,-0.029365746,-0.14657308,-0.7786256,-0.27371103,0.032833047,0.28161675,0.0640878,-0.469845,-0.03446606
"['GO:0005891', 'GO:0009941', 'GO:0015695', 'GO:0015706', 'GO:0018553', 'GO:0032238', 'GO:0040007', 'GO:0042192', 'GO:0043117', 'GO:0044413', 'GO:0046189', 'GO:0046943', 'GO:0097371', 'GO:0097557']",GO:0097557,0.5389546,-0.13601397,-0.5564714,0.20086618,0.03452321,-0.5388343,-0.021952597,0.39575177,0.69662213,0.116891675,-0.40751195,-0.4576528,0.5587163,0.23906295,-0.3037612,-0.81321865,0.14970545,-0.31943184,-0.29977137,-0.21074347,0.25065756,0.7020872,0.13859761,0.2516589,-0.9796256,0.34034538,-0.03521011,0.27406436,-0.057480145,-0.43592232,-0.089793526,0.3028213,-0.12437941,0.010226144,0.35483834,0.2615269,-0.8345697,-0.31229284,-0.6220658,-0.44295382,-0.031242466,0.25642127,-0.30428374,0.6309863,-0.11859921,0.39669877,0.017493594,0.1064342,0.4121582,-0.022894759,-0.6450116,-0.36377203,0.21561363,-0.5440777,0.15838549,0.10797468,-0.04015205,-0.40991855,0.09695761,0.40026104,-0.075478464,-0.52419937,0.1623942,-0.69149464,-0.23804677,-0.27649733,-0.067436635,0.20037687,-0.26813528,0.037432447,0.053656284,0.047983333,0.3503165,-0.42532265,-0.05090486,0.07385626,0.42975244,0.28615817,-0.12932886,-0.20470941,0.52160305,-0.34760553,-0.33306324,-0.004719714,-0.2720993,0.04428254,0.42767587,-0.07307712,-0.33900526,0.2199778,-0.6339586,0.041720767,-0.040688485,-1.2770098,-0.2263115,0.02265668,0.4533449,0.3841704,0.09060294,0.007815952
"['GO:0007286', 'GO:0010363', 'GO:0010884', 'GO:0019428', 'GO:0022607', 'GO:0042306', 'GO:0044230', 'GO:0051607', 'GO:0060969', 'GO:1990234']",GO:0007286,0.3305771,-0.10441465,-0.49445662,0.5198845,-0.32838142,-0.2704826,0.18847881,0.37895837,1.3108548,-0.4641403,-0.4370238,-0.050168116,-0.053975202,0.8974017,-0.04193803,-0.5797874,0.15868439,-0.26880476,-0.57299113,0.1693789,-0.2489962,0.20639087,-0.29274142,0.41613552,-0.36221725,0.0761749,-0.0775766,-0.12640764,0.5021531,0.16648127,-0.4827073,0.7926447,-0.22042839,0.28323808,0.71372885,-0.3959971,-0.8343198,-0.19874738,-1.0105579,-0.7682778,0.1254693,0.38387355,-1.358896,1.1006651,-0.22755279,0.51007044,1.2314065,0.8082978,0.6380396,-0.86550105,-0.933048,-1.3200153,0.7026411,-1.1605027,-0.54204124,0.44984117,-0.40383974,-0.103203505,0.026846116,0.34720305,0.2485747,-1.5582261,0.37028557,-0.0021269738,-0.21919821,0.99354446,-0.26760978,0.66349584,-0.7801828,-1.1405221,0.6835934,0.042960253,0.29284814,-0.14505851,0.7047772,-0.083197124,0.5453502,-0.059244063,0.20731995,-0.49419793,0.98688203,0.18229526,0.1756043,0.4077036,-0.526841,-0.56414944,0.24336748,0.6263349,0.72846586,-0.005568885,-0.61700284,-0.42323494,0.4289112,-1.7732145,0.82499623,-0.259041,0.03145504,0.66854644,0.15874496,-0.42584828
"['GO:0007286', 'GO:0010363', 'GO:0010884', 'GO:0019428', 'GO:0022607', 'GO:0042306', 'GO:0044230', 'GO:0051607', 'GO:0060969', 'GO:1990234']",GO:0010363,0.79622954,-0.57813305,-0.5923782,0.14744438,-0.3177482,-0.17711067,0.5351067,0.24840054,0.18770404,-0.37471235,0.045157388,-0.005818802,-0.27961487,1.0903883,0.4759875,-0.44522345,-0.3795705,0.06384682,-0.4289977,-0.031253163,0.848299,0.18079273,1.0046916,0.06143133,0.104959875,-0.28832832,-0.4937921,0.059424806,-0.13431038,-0.56136876,0.32601595,0.8898874,0.07980241,-0.23510672,0.11156286,-0.10375178,0.044155076,-0.8148838,-0.4724168,0.19185366,0.023147773,0.6587396,-0.23231746,0.6154056,0.504702,-0.090039864,0.70267713,0.24458599,0.6783113,-0.41679063,-0.9504611,-1.1689574,0.87252283,-0.8140101,0.14449523,0.25777203,-0.1799174,0.2445476,-0.3399561,-0.058794558,-0.12104195,-0.6608337,-0.3104461,-0.37396032,-0.06843275,-0.053445306,0.42760387,0.052679174,-0.98998624,0.22445506,0.705657,0.7061606,-0.062156163,-0.5214526,-0.23066883,0.23056568,0.15606323,0.29240534,-0.62004197,-0.49207214,-0.03074496,-0.44046754,-0.21904455,-0.27567527,0.060140446,-0.36733195,1.0844524,0.10352149,-0.2783934,0.22981042,-0.6152338,0.6202395,0.26828662,-0.87986755,0.2981627,0.062271148,-0.1189381,0.5754114,0.26948887,-0.32334206
"['GO:0007286', 'GO:0010363', 'GO:0010884', 'GO:0019428', 'GO:0022607', 'GO:0042306', 'GO:0044230', 'GO:0051607', 'GO:0060969', 'GO:1990234']",GO:0010884,0.2727513,-0.23250991,-0.7942826,0.07334603,0.36644784,-0.31712794,0.15918218,0.6851641,0.6006521,-0.7961911,-0.44481966,-0.55297637,-0.10393726,0.6630218,0.1573358,-0.7677311,-0.10335503,-0.32601556,-0.61479163,-0.18429874,0.19295551,0.5650536,0.6257253,0.24175315,-0.22257291,0.15683308,-0.32434097,0.14346977,0.031192156,-0.3383053,0.5602326,0.4644606,0.3104611,-0.11515098,0.4979892,-0.74684876,-0.113638334,0.30149636,-0.5548325,-0.12124871,0.2316972,0.69599706,-0.2949275,0.4243288,0.003583077,0.7418841,0.884079,0.18391578,0.62468415,-0.5106132,-1.0133586,-0.7625459,0.025166696,-1.106526,0.3595634,-0.29546395,0.5004869,-0.11353465,-0.10669556,0.35717285,-0.25065628,-0.23339234,0.07064908,-0.21333577,-0.25633708,-0.11649609,0.6142152,-0.15741651,-0.6108638,0.45993477,0.61831355,-0.21734424,-0.23387697,0.10341975,-0.037602305,0.004590843,-0.43798256,-0.031185672,-0.41605133,0.1374506,0.37735647,-0.4889511,0.16834947,-0.4312208,0.43053052,-0.22453997,0.5140971,0.49965465,-0.2165424,0.37786424,-0.18670745,0.17138746,-0.2663868,-0.76453125,-0.025352474,0.18815151,0.968574,0.42202604,-0.1751506,-0.43259278
"['GO:0007286', 'GO:0010363', 'GO:0010884', 'GO:0019428', 'GO:0022607', 'GO:0042306', 'GO:0044230', 'GO:0051607', 'GO:0060969', 'GO:1990234']",GO:0019428,0.47734952,-0.086143225,-0.23729986,0.009863529,-0.065393105,0.4085458,0.70726055,0.2640795,0.5065384,-0.44024163,-0.25778598,-0.23645023,0.38483065,1.0416299,-0.25778237,-0.8668886,0.010121047,-0.63708067,-0.8017131,0.37758812,0.9734477,0.29540685,-0.10561558,-0.28326485,-0.4999245,0.11021384,-0.27234268,0.12759727,0.023359407,0.05215329,0.19239008,0.3770794,0.14081481,0.4829823,0.5214722,0.2846314,-0.084844485,-0.7931261,-0.27638063,-0.37397313,-0.06395131,0.41087556,0.085644625,0.07310389,0.48257905,-0.0015376931,0.09826523,-0.22386813,0.35228437,-0.32536796,-0.33242753,-1.003342,0.5373654,-0.26246503,0.49849108,0.17126356,-0.37339154,-0.0141577255,0.032709323,0.33838496,-0.04484538,-0.36677575,-0.34874073,0.080415376,0.16965374,-0.257198,0.7041186,-0.040495012,-0.72149575,0.108530775,-0.11935553,-0.21535517,0.1699754,-0.07462593,0.11680385,0.3153188,-0.12970282,0.28402853,-0.29876587,-0.14569381,0.31434682,0.28507492,-0.17303327,-0.15696326,-0.341333,-0.15226051,0.36554834,0.13659485,-0.32039365,-0.030490253,-0.151572,-0.0943046,0.13177718,-0.65052974,-0.12834041,-0.27965525,-0.20848379,-0.088827685,-0.35830033,-0.49611259
"['GO:0007286', 'GO:0010363', 'GO:0010884', 'GO:0019428', 'GO:0022607', 'GO:0042306', 'GO:0044230', 'GO:0051607', 'GO:0060969', 'GO:1990234']",GO:0022607,0.5637533,-0.40697813,-0.011033484,1.9898176,-0.6716481,-0.1888204,0.229289,0.63392633,0.5926843,-1.138444,0.6192745,-1.5952611,0.5421425,0.60343504,0.1746268,-1.2994809,0.17203648,-0.80078465,-1.3845387,0.2098505,1.7279341,0.6144391,-0.27483386,0.85055315,-0.87819934,1.1282248,-0.26181984,0.6941272,0.8269258,-0.4382443,-0.88202834,0.5224817,-0.23796608,0.2282999,1.6428823,-1.8909472,-0.48669636,-0.19721259,-1.8158461,-0.5703699,0.2152956,-0.3957272,-0.8470618,0.40328315,-0.57240707,-0.26365942,1.5820138,0.6287598,0.71545964,-1.8121297,-1.810347,-2.02817,0.42835802,-1.5617669,-0.1081123,0.020166652,-0.25493112,-0.12645859,1.0911375,1.4992834,0.48073053,-1.2119769,0.40508193,0.034774374,-0.5526989,1.4730439,-0.4631413,0.8750199,-1.1695045,-0.32810313,0.72717726,-0.12590401,0.73911047,-0.12587778,0.38262755,-0.58619523,1.4131329,-1.3323073,0.63141996,-0.5890741,-0.46719182,0.112157285,0.7653628,-0.63204646,0.3875304,-0.7110857,-0.31090716,0.6928264,1.2774887,-0.062831625,0.2692031,-0.59879607,0.24983531,-0.8215018,0.5362196,-0.14503679,-0.18696073,0.85741866,-0.010519372,0.36418384
"['GO:0007286', 'GO:0010363', 'GO:0010884', 'GO:0019428', 'GO:0022607', 'GO:0042306', 'GO:0044230', 'GO:0051607', 'GO:0060969', 'GO:1990234']",GO:0042306,0.7972848,-0.3564783,-0.59133583,0.19602439,0.45751396,-0.017159898,0.35660133,0.20026186,0.08906581,0.03669803,-0.38734418,-0.30130914,-0.23380716,0.3320806,0.07221969,-1.2395477,-0.55486995,-0.44425958,-0.7865824,-0.33020863,0.9262312,0.33348742,1.0463887,0.21764651,0.175,0.055445775,-0.37548947,-0.054331746,-0.025028365,-0.2191065,0.4830613,0.472099,0.4525038,0.4295425,0.91169834,-0.5131774,-0.6040846,0.200442,-0.60636854,-0.046729043,0.4762782,0.37481484,-0.22887361,0.60258645,-0.007406226,-0.14968094,0.3353467,-0.24306193,0.8431347,-0.56728345,-0.8766451,-1.3880928,0.103364,-0.4414134,0.16330609,-0.23363931,0.38233548,-0.036079362,0.30013496,0.37157124,0.51312226,-0.213466,-0.276099,-0.23407182,-0.0047671976,-0.36239284,1.1781007,-0.44081452,-0.52336866,0.30513433,0.36434224,0.01481245,0.1466624,0.0134693,-0.25707373,0.14813016,-0.25972968,-0.31707528,-0.16651517,0.17738162,-0.18613374,0.021349587,0.2560194,0.15597437,0.044671264,-0.23815843,1.2291124,0.44792438,-0.36818403,-0.03795092,-0.63867354,0.33462283,0.36749926,-0.32980314,-0.21037075,0.06725927,0.22930686,-0.12141742,0.28716666,-0.54496425
"['GO:0007286', 'GO:0010363', 'GO:0010884', 'GO:0019428', 'GO:0022607', 'GO:0042306', 'GO:0044230', 'GO:0051607', 'GO:0060969', 'GO:1990234']",GO:0044230,0.40890512,-0.079774946,-0.38052398,0.02339458,0.12934238,-0.27036375,0.36226904,0.28224358,0.38965595,-0.07703178,-0.24435669,-0.3360912,0.52396774,0.42814586,-0.20003103,-0.9806901,0.28773957,-0.40199062,-0.409213,-0.42181498,0.08699401,0.547334,-0.02255152,0.18409604,-0.75128675,0.2743483,-0.15712056,0.28996816,0.16241905,-0.13548796,0.020129472,0.12808828,-0.15261778,0.31665537,0.121643595,-0.10489484,-0.37705773,-0.3933672,-0.4859978,-0.3790099,0.11146894,0.26232964,-0.15161772,0.5504138,0.071513616,0.22457875,-0.073924094,-0.13211542,0.41353118,0.016205182,-0.8123915,-0.4454833,0.3404918,-0.39451888,0.007497407,0.42139447,0.014034633,-0.1597552,-0.18776852,0.45204303,-0.4779842,-0.7309439,0.06968483,-0.48023605,-0.4909465,0.27087235,-0.28257832,0.039486796,-0.5443281,-0.06812378,0.46273562,0.15604495,0.39728492,-0.20763502,-0.010772978,0.18544379,0.11841981,0.42977816,-0.4587309,0.014451592,0.5322654,-0.19361046,-0.5376615,0.35085875,-0.31132212,-0.17198981,0.53125584,-0.019835837,-0.520982,0.23303007,-0.5748603,-0.02871446,-0.0060689864,-0.8944581,-0.30141675,0.28981084,0.13265845,0.22015847,-0.1284146,-0.109071895
"['GO:0007286', 'GO:0010363', 'GO:0010884', 'GO:0019428', 'GO:0022607', 'GO:0042306', 'GO:0044230', 'GO:0051607', 'GO:0060969', 'GO:1990234']",GO:0051607,0.98818564,-0.82564527,-0.088942364,-0.24167848,-0.036441855,0.23587649,0.4381986,0.19481552,-0.49524885,-0.5189414,0.021303374,-0.17822489,0.56078136,0.46696582,-0.5378202,-1.0340096,0.12892067,0.37275806,-1.1150484,0.29554877,0.53400457,0.48207778,0.7971273,-0.16772804,-0.34758464,-0.109509066,-0.2805989,-0.05415338,0.33117303,-0.25840935,0.06088137,0.63477266,0.12659697,-0.17468256,0.6877557,-0.23567873,-0.33926097,-0.34264335,-0.19156791,-0.1923069,0.38401166,0.73620695,-0.05289219,0.36049685,0.25092453,-0.061734803,0.04278716,0.16419989,0.80074185,-0.08347555,-0.58661705,-0.6511776,0.29182765,-0.273185,0.5663517,0.38723534,-0.5180069,0.23063226,-0.29430154,0.09944753,0.1424846,-1.1193933,0.07546266,-0.42027998,0.31761336,-0.80146754,0.67990124,-0.30265966,-0.888514,0.1691555,-0.045221735,0.3929808,0.4974772,-0.5599544,-0.10453703,-0.07405842,0.20658855,0.62667143,-0.35743353,-0.3778126,0.022921454,-0.36593172,-0.10486728,0.18147822,0.009721091,-0.50722873,0.61760837,0.30524948,-0.5891271,0.4496484,-0.7094917,0.60836035,0.31154352,-0.93361706,0.07837651,-0.1251065,-0.23161568,0.29011655,0.31502995,-0.15145022
"['GO:0007286', 'GO:0010363', 'GO:0010884', 'GO:0019428', 'GO:0022607', 'GO:0042306', 'GO:0044230', 'GO:0051607', 'GO:0060969', 'GO:1990234']",GO:0060969,0.27699843,-0.11823613,-0.3195881,0.029485775,0.11466178,0.05259537,0.22081554,0.08299806,0.34592572,-0.055881996,-0.19899797,-0.10187157,0.11524961,0.4475965,0.05622111,-0.4520933,0.1428266,-0.3438154,-0.32707584,-0.1385128,0.25764114,0.29186228,-0.04341532,-0.008322047,-0.27583715,0.08268454,-0.13028808,0.19671208,-0.0008683388,-0.20890118,0.0021684612,0.10189036,0.13710725,0.07210083,0.18340155,-0.1373343,-0.12915257,-0.24792449,-0.14064804,-0.025644245,0.06553797,0.2284128,-0.0217154,0.18720393,0.16633083,0.07750045,0.11351331,0.043576743,0.38565645,-0.09166131,-0.39533687,-0.4200768,0.22064242,-0.20454924,0.16886115,0.13299659,-0.032565717,-0.034021445,0.046448566,0.25250995,-0.21886972,-0.27624044,0.058598,-0.22178406,0.031752363,0.021343196,0.30473462,-0.0008184833,-0.23888513,-0.028497318,0.16648407,0.13869219,0.101216085,-0.16226715,-0.024675343,0.05297851,0.09479684,0.16242751,-0.22331388,-0.035342738,0.23900722,-0.10452342,-0.16330834,-0.01904877,-0.06561923,-0.019948639,0.4432944,0.009830459,-0.17916283,-0.023628453,-0.3234463,0.08353718,0.024101421,-0.44314083,-0.057018775,0.048541553,0.09541446,0.12584698,-0.1984491,0.0030980394
"['GO:0007286', 'GO:0010363', 'GO:0010884', 'GO:0019428', 'GO:0022607', 'GO:0042306', 'GO:0044230', 'GO:0051607', 'GO:0060969', 'GO:1990234']",GO:1990234,-0.14801908,0.11849179,-0.1672147,0.35002273,0.44808167,0.035583146,0.09844717,-0.021224417,0.14556734,-1.2367014,0.5844588,0.19822314,-0.073024906,1.8210831,-0.04100649,-1.8798065,-0.46364862,-0.053704694,-0.6670348,-0.047810495,0.9508877,0.7523382,0.8558265,-0.30309805,-1.8731697,-0.49046394,-0.70310134,1.0183218,0.41087955,-0.68130845,-1.0326236,0.6498251,-0.52504337,0.2343556,-0.1838045,-0.65889466,-0.6567033,-1.45562,-1.5805613,-0.94114435,1.1587021,0.06648098,-1.1806952,0.19781262,-0.4911735,-0.045903027,-0.11021163,-0.11989358,0.36769462,-0.11408624,-0.38999,-0.4686303,0.9366844,-0.3265775,0.18039453,0.4836452,0.10594377,-0.005811784,-0.7948941,0.5103357,-0.040130034,-2.0358362,-1.060391,0.5301443,-0.037829116,0.2919408,-0.23227794,-0.5349781,0.01686457,0.2405768,-0.34585264,-0.34126845,0.44291195,-0.19977744,0.6754087,0.39870468,1.5912625,-0.9646889,-0.19917196,-0.33397725,0.868407,1.2414385,-0.5502241,-0.812088,0.652142,-0.6894245,1.1292148,0.40981138,0.030900363,0.00038837013,-0.58984804,0.81564206,0.17577867,-2.4450839,0.78100204,-0.141504,0.65223026,1.6020087,-0.45176423,-1.359524
"['GO:0000981', 'GO:0071704']",GO:0000981,0.16655678,-0.20620757,-0.3141333,0.5026007,-0.16465084,-0.20582804,-0.18176803,0.24199606,0.80048084,-0.5390482,-0.4591913,-0.4278358,0.16691637,0.28020528,0.014671297,-0.76608044,-0.023562538,0.13319859,-0.3108573,-0.47166806,-0.023244265,0.5642993,0.44315344,0.42047518,-0.61320704,-0.28887153,-0.58689433,0.9681151,0.23952499,-0.48462877,-0.5649701,0.68871397,-0.022959465,0.09374722,0.4854212,0.06713818,-0.70154345,0.07572037,-1.3802676,-0.16972183,0.057563942,0.30268553,-0.6767788,0.88979673,-0.1051655,0.019999595,0.77280486,0.22668326,0.47812453,-0.45945063,-0.98236096,-0.62064284,0.6205339,-1.0204726,-0.38011047,0.094454706,0.21030527,-0.32129186,-0.37161633,0.09380963,-0.3072937,-1.0743642,0.19241765,-1.1142416,-0.8165708,0.2017708,0.18053755,0.60060143,-0.2493239,0.17421208,0.5275997,0.10198723,0.33529887,-0.9333351,-0.3309003,-0.2924912,0.69790554,0.25677618,-0.5312703,-0.05932827,0.66669935,-0.27402747,0.03552295,-0.49608436,-0.7314693,-0.96633136,0.94306445,0.94678324,-0.37307957,0.33429104,-0.81638473,0.3637756,0.26984164,-1.419416,-0.00924491,0.4853962,0.45874742,0.09077824,-0.57894987,-0.18628812
"['GO:0000981', 'GO:0071704']",GO:0071704,0.3546368,-0.08115838,-0.35098493,0.046348516,0.015618586,0.053186815,0.27015904,0.043190572,0.26366445,-0.029349346,-0.16142568,-0.14953047,0.1732928,0.41080722,0.11825104,-0.4791561,0.2522629,-0.29926255,-0.2838796,-0.0608485,0.2753239,0.36418936,-0.10889267,0.0034710087,-0.2921623,0.076400794,-0.12791792,0.18839781,0.03864279,-0.1406584,0.066664785,0.14003043,0.15929058,0.19169968,0.21481925,-0.1478462,-0.22062692,-0.31915703,-0.06521638,-0.13868004,0.038277842,0.25649565,0.066087276,0.20332804,0.17769442,0.06107052,0.049284883,0.0854163,0.44312114,-0.084761746,-0.3530022,-0.46083573,0.25078607,-0.19118854,0.2031373,0.12920885,-0.026758509,-0.08432251,0.058594275,0.24004425,-0.07833898,-0.25780475,0.050159875,-0.22730604,0.020122295,0.04695114,0.3711539,-0.0675886,-0.2551306,0.038857937,0.13444792,0.17134416,0.17706741,-0.22107981,0.04543742,0.07734255,0.13285199,0.18611898,-0.13990031,0.052327417,0.16169712,-0.1509978,-0.09368532,-0.091055006,-0.13061857,0.0128551135,0.3772019,-0.06869082,-0.21023011,-0.1834323,-0.23459432,0.120380946,0.08735476,-0.52239156,-0.057727743,0.07138638,0.118245035,0.0954482,-0.08987864,0.009305463
"['GO:0006110', 'GO:0007153', 'GO:0009267', 'GO:0009399', 'GO:0015450', 'GO:0022900', 'GO:0046161']",GO:0006110,1.039512,-0.47050852,-0.89606225,-0.3441216,-0.29371536,-0.15585181,1.0015527,0.37859163,0.8323511,-0.40793446,-0.02109139,0.23546213,0.20210043,0.49133915,0.0042291055,-1.1867024,-0.2575283,-0.40181082,-1.1139083,-0.21457915,0.9944126,0.19910023,0.5705168,-0.26435468,0.18365937,0.36484092,-0.007831111,-0.58047444,-0.08731776,0.34839743,0.64589083,0.46230057,0.09412166,0.33697832,0.6531266,-0.42502746,0.27416375,-0.21478546,0.25651297,0.0018643627,0.36489186,0.6880421,0.07902086,0.7793175,0.4073454,0.29333806,0.8284394,0.013578343,0.16414589,-0.39605314,-0.81067044,-1.0845221,0.53275067,-0.5163081,0.26138195,-0.5169282,0.09782816,0.3032389,0.2423296,0.12232281,0.3901198,-0.37749517,0.14891987,-0.0017512158,0.15428148,0.1397188,1.3648745,-0.3946538,-1.1645554,0.427966,-0.422818,0.19300346,0.39186028,-0.119944476,-0.10402698,0.17378831,0.3534674,-0.0703513,-0.838858,0.123052895,0.18424551,-0.014587337,0.5856118,-0.3159616,-0.2382594,-0.3508939,0.45086464,-0.34534147,-0.17673327,-0.036588483,-0.9028541,0.14347409,0.46634674,-0.747307,0.086034656,-0.88393956,0.01855561,-0.028912943,0.066305794,-0.36422837
"['GO:0006110', 'GO:0007153', 'GO:0009267', 'GO:0009399', 'GO:0015450', 'GO:0022900', 'GO:0046161']",GO:0007153,0.009237753,-0.0005212581,-0.007841429,0.0036448883,0.0024236406,-0.002584331,0.00088029145,0.0012813783,-0.00589844,0.007817406,-0.0054614353,-0.006452365,0.0038821518,0.0055542006,0.0057434035,-0.0032149518,-0.0005013418,0.0076623117,0.008261637,0.0023227884,-0.009140526,0.002251048,-0.001302377,-0.0080775665,-0.0048283064,-0.0045408034,-0.004774474,0.00822068,0.0039513838,-0.00496701,-0.009636931,-0.00090275763,0.0046096575,-0.009582325,-0.007357185,-0.0074868216,0.004128969,0.008636651,0.008453053,-0.008107373,0.0047631203,0.0023473871,0.002005658,-0.00058215973,-0.0060643493,-0.00013586401,-0.00551779,-0.008074033,-0.0074066794,-0.0014901948,-0.007946067,-0.0031838953,-0.008916866,-0.0026493608,-0.0033259606,0.008179724,0.003481226,0.00083417055,-0.000911386,-0.009074565,0.008438724,-0.0011145627,-0.005730952,0.00924095,-0.0054674568,-0.0029815936,0.0025377308,0.0021479917,-0.009221491,0.004957961,-0.0036374354,-0.0034560477,0.0066177654,0.0026562035,0.0003288579,0.001525079,0.0008957958,-0.0028304874,-0.0054239426,0.0015586305,0.007453953,-0.0021450925,0.001966324,0.006801045,-0.00058999774,-0.008283384,-0.0021679485,0.002649486,0.008918657,-0.009184917,-0.0004643035,0.008336392,-0.003183186,-0.004903394,-0.00087999343,0.005281682,0.009854884,0.0023333598,-0.008973627,-0.006924325
"['GO:0006110', 'GO:0007153', 'GO:0009267', 'GO:0009399', 'GO:0015450', 'GO:0022900', 'GO:0046161']",GO:0009267,0.7159482,-0.23818885,-0.9556193,-0.32918656,0.7153683,-0.92573845,-0.7418661,0.59132504,0.10955461,-0.75771797,0.35522154,-0.6440672,0.39346257,0.66537094,0.07547648,-1.048424,-0.040060688,-0.6401501,-0.8870022,-0.044670273,0.45683035,0.29263648,1.478873,0.10848454,-0.11077061,0.86142427,0.2000319,0.40992853,0.8092438,-0.5576878,0.97323835,0.3158173,0.6899047,-0.6601735,0.1416585,-1.3438462,-0.48470917,-0.66773134,-1.7285857,-0.67928183,0.5540054,0.0006679669,-1.0495744,0.8247863,-0.42116654,0.5120297,0.38607615,0.79599094,1.207396,-1.1204542,-1.4211484,-0.4704856,-0.19474322,-1.2665346,-0.56854856,0.553543,0.2613348,0.11483366,-0.17584214,0.49764743,-0.53053916,-0.27447504,-0.50053984,-0.35523543,3.5204162e-06,0.009448422,0.47591397,-0.05854997,-0.91747606,0.40000093,1.4306225,-0.8661042,0.084188215,-0.3410522,1.061873,0.44814798,0.73257047,-0.36460772,-1.0222415,0.41434994,-0.5747029,0.23152097,-0.1476632,-0.9232737,0.34687668,-0.3704192,-0.18718056,0.3174378,-0.044450592,-0.053433042,-0.35978276,0.0037460846,-0.25818115,-1.902029,0.6986425,0.70091695,0.4704184,1.0401886,0.25578877,0.23205057
"['GO:0006110', 'GO:0007153', 'GO:0009267', 'GO:0009399', 'GO:0015450', 'GO:0022900', 'GO:0046161']",GO:0009399,0.54404426,-0.32245085,-0.33543038,0.14089744,-0.002561781,-0.048956268,0.42019546,0.2723298,0.63466156,-0.24959344,-0.019039484,-0.14108829,-0.03749375,0.866131,-0.037595216,-0.6277938,-0.22082558,-0.04970625,-0.5149505,0.1281019,0.4166008,0.25304404,0.17139585,-0.17060986,-0.3014372,0.3487462,-0.109377,0.010136623,-0.06285125,0.21300071,0.15314648,0.08875236,0.019672688,0.4141698,0.43613592,-0.11791414,0.10854657,-0.13374458,-0.1753977,-0.3077716,0.26112935,0.40827748,-0.038069896,0.16640328,0.37841526,0.15291877,0.45036492,-0.029731587,0.48136872,-0.40034056,-0.57297456,-0.7732564,0.2702209,-0.14552301,0.082019955,0.08009771,-0.17192328,-0.3916626,-0.06932084,0.3212814,-0.03355177,-0.3825382,0.09574555,-0.08051296,-0.10314561,-0.09266023,0.5169215,-0.13155173,-0.3223166,-0.39329955,0.18134189,0.5457184,0.058051288,-0.49224058,-0.06521707,0.2993986,0.07181694,0.15965159,-0.57282895,-0.18579192,0.30239755,-0.08045004,-0.075061075,0.012299744,-0.21281883,-0.17002876,0.41862905,-0.12602256,-0.27089664,0.15332896,-0.29987085,0.13147482,-0.042286888,-0.6005647,-0.14580499,-0.09192382,-0.057492197,0.014711672,-0.18592978,-0.0040216655
