,GENE,GSM2732663,GSM2732664,GSM2732665,GSM2732666,GSM2732667,GSM2732668,GSM2732669,GSM2732670,GSM2732671,GSM2732672,GSM2732673,GSM2732674,GSM2732675,GSM2732676,GSM2732677,GSM2732678,GSM2732679,GSM2732680,GSM2732681,GSM2732682,GSM2732683,GSM2732684
89,SO_0031,-0.17049146,-0.13482499,0.9782226,0.29238105,0.02269721,-0.34402728,-0.29972482,-0.009618998,0.1642263,0.5020039,-0.101917505,0.03967786,0.16976619,0.00565505,-0.59562516,-0.12851977,-0.13866305,-0.00565505,0.1269815,0.050391436,-0.21243739,0.18851829
90,SO_0031,0.009039879,0.013653278,-0.18185472,0.54488707,0.37386942,-0.30444574,-0.009039879,-0.35330963,0.52920485,0.70679,0.11380768,0.03562689,0.49130106,0.8134675,-1.1773839,-0.8421378,-0.06475401,-0.43736267,-0.345366,0.32783127,-0.30999517,-0.114672184
91,SO_0031,0.008689404,-0.36743593,-0.44709873,0.7715926,0.6162324,-0.29494858,-0.22339058,-0.9381933,0.48199034,0.7307682,0.14205027,0.26638794,0.7456813,0.7755456,-0.739861,-0.6412778,-0.5601692,-0.008689404,-0.5562806,0.349082,-0.27856398,0.078214645
92,SO_0032,-1.2173824,-0.9978471,-0.67233896,0.18751097,0.21308947,-0.36905193,-0.96101475,-0.5231762,0.23846245,0.12380314,0.1853118,-0.32409668,0.027664185,-0.1549797,-0.380332,-0.7358794,0.63476515,0.13457823,0.8023653,0.49299002,0.36444855,-0.027664185
93,SO_0032,-0.35060287,-0.2216847,-0.5423877,0.27054715,0.10805631,-0.6351588,-0.14735818,-0.18535161,0.2633369,0.54578424,-0.15060353,-0.0848701,-0.121104956,0.24036431,-0.5155308,-0.53858304,0.39013886,0.0848701,0.8700459,0.7312033,0.48596025,0.2856567
94,SO_0032,-0.5528667,-1.0872152,-1.1515582,0.032987356,0.18040729,-0.8628895,2.6525996,-1.3126938,0.339154,-0.052607775,-0.116239786,-0.4167707,0.029757738,-0.019429445,-0.9249556,2.4885404,0.019429445,-0.055907488,2.983534,0.20102239,0.019715548,0.17793536
95,SO_0033,0.13739252,-0.017043114,0.31859303,-0.09795666,-0.2430973,-0.21649599,0.21259832,2.4443855,-0.1071949,0.15980577,-0.2763996,0.20138788,-0.1030426,0.16888428,-0.37465334,0.017043114,-0.094893456,0.112888336,-0.10483217,0.26774836,-0.36355543,0.7153964
96,SO_0033,-0.5170691,0.060263872,-0.082891226,-0.29461884,0.35956407,0.18062425,0.44332767,-0.00115037,-0.03301549,-0.112451315,-0.16654134,0.00115037,0.4078648,-0.023775816,0.29522252,-0.37206244,0.7602041,-0.38369107,0.17553258,0.1793797,0.08603597,-0.5915067
97,SO_0033,-0.10479593,-0.25765514,-0.32416153,-0.35333347,-0.25226784,-0.08417177,0.2723956,-0.024908543,0.27025414,0.024908543,0.2908659,-0.112179756,0.11620808,0.3597784,0.15777063,-0.47500992,-0.0646081,-0.058813572,0.17381525,0.031642437,0.58767366,0.4667964
98,SO_0034,-0.30383778,-0.2156825,-0.2652068,-1.2152514,-0.67852354,0.039808273,-0.25355148,-0.25019693,-0.88170004,-0.49423933,0.54684067,0.16561031,0.1825862,-0.19730043,1.0904598,0.6282363,-0.039808273,0.12326431,0.46288157,0.37685537,0.86781025,0.2562704
99,SO_0034,0.5850835,0.20059061,0.23942423,-0.15232992,-0.30412483,0.7436762,0.9316015,-0.3920076,0.04101801,0.2712412,-0.04101801,0.07788658,0.40601873,0.52103186,-0.92540693,-0.21653414,0.2827959,-1.2732775,-0.5322139,-1.9967694,-0.5287428,-1.5856452
100,SO_0034,-0.6325686,-0.7745583,-0.3862307,-1.1397841,-0.7754128,-0.018197775,-0.17363524,-0.16776395,-0.3559649,-0.65166545,0.5504916,0.018197775,0.40647388,0.27620673,0.921613,0.78805804,0.08668542,-0.20389485,1.1427395,0.89511466,1.1242125,1.0653098
101,SO_0035,-0.3031063,-0.38488913,0.12776089,-0.5032902,-0.283288,0.24243212,-0.070100784,0.070100784,-0.23272467,-0.22666264,0.65957785,0.31488562,0.24849224,0.14848232,1.1518588,0.7085819,-0.07971001,-0.7487979,-3.908282,-0.19532251,0.9037075,0.20445013
102,SO_0035,-0.29842114,-0.59498715,0.046268225,-0.47619462,-0.54329896,-0.25737834,-0.26765037,-0.15979123,-0.0878613,-0.2709396,0.3932345,0.34727597,0.07994723,0.088495016,0.6985419,0.58271,-0.046268225,-0.2321403,0.6871245,0.24155211,0.5808985,0.5189078
103,SO_0035,0.08414817,0.054992914,-0.030007124,-0.6359246,-0.39814305,0.003521204,0.099505186,0.7014563,-0.2162869,-0.014878511,0.254627,0.1874249,-0.019306421,-0.003521204,0.5289109,0.52277064,-0.047422647,-0.49507737,-0.1002152,-0.019852877,0.20000339,0.41506267
104,SO_0036,-0.2663021,-0.22443914,0.2715664,-0.40965748,-0.13766146,-0.009928227,0.22934055,-0.24024057,0.2995429,0.37122393,0.8134718,0.9134326,0.7061434,0.7505927,-0.36109972,0.5243573,-0.07207298,-0.04221821,-0.23890829,0.007499695,-0.007499695,0.3986621
105,SO_0036,0.076504946,-0.7346666,-0.1943438,-0.56567216,-0.50221944,0.10046506,-0.6342056,-1.5165408,-0.12900424,-0.036369085,0.121003866,0.5752132,-0.054097414,-0.24558854,0.070804834,1.255841,0.036369085,0.73195195,-0.57319045,0.7788255,0.5680716,0.25460553
106,SO_0036,-0.49692345,-0.7826376,-0.13039017,-0.46397543,-0.33711624,0.24890423,-0.6545887,-0.014658451,0.32971573,0.12931538,0.6849432,0.74078083,0.18013096,-0.045182705,0.83812714,0.014658451,0.22036743,0.54059696,-0.22908592,-0.5008583,-0.034997463,0.6141763
107,SO_0037,-1.0397227,-1.1555302,-1.1754038,-0.24240756,0.14396358,-0.5080793,-1.8197081,-1.2290063,0.24827027,0.1751988,-0.038787603,0.038787603,-0.7012117,-0.31172395,1.0091393,0.69596314,1.7982438,0.1807363,0.96875453,-0.07862735,1.415437,1.71503
108,SO_0037,0.061017275,-1.4209349,-1.2806637,-1.1153781,-0.7464249,4.2390423,0.42239118,-0.63687396,-1.0032151,0.037628412,-0.037628412,-0.771188,-0.31639504,-0.50754,1.9801419,1.3052576,1.7626784,-1.4812424,0.066293,0.681875,2.1465638,1.1334736
109,SO_0037,1.8215594,3.795342,-1.3289075,-1.0521731,-2.044663,4.257805,-0.117913246,3.0272431,-0.16135836,-0.48970222,-0.7595854,0.117913246,-1.4307027,-1.1796136,0.31298733,0.2774434,0.2531147,0.67528725,-2.1384025,-0.6133952,1.0624437,0.7560234
110,SO_0038,0.8833442,1.3302951,0.5627551,-0.09959936,0.7025337,0.30550766,0.49691534,-1.0560746,-0.11563587,0.8518343,-0.048315287,-0.6528208,0.24309778,0.04831505,0.25991583,-0.1768837,-1.0604272,-1.4261179,-0.48860335,-1.0163507,0.45518732,-0.8081999
111,SO_0038,1.0537875,1.2398326,0.15182757,-0.7426636,0.46428323,0.6414163,2.8721282,2.2502239,-0.2587793,0.6580088,-0.74837804,-2.5917742,-0.14011884,-0.2167623,0.14011884,0.21489978,-1.9012945,1.0626066,-1.5086808,-1.0504279,-0.85635567,-0.51452184
112,SO_0038,0.43808556,0.25537872,0.19651127,-0.3214779,0.023317814,0.3129959,0.828701,1.1418147,0.051831245,-0.02490282,-0.46047783,-0.16247034,-0.52580357,0.11116314,-0.023317814,1.1104598,-0.9652548,-0.84509087,-0.43889332,-0.33126688,-0.041787148,0.20360851
113,SO_0039,-0.26217198,-0.46345687,-0.27859998,-0.2369597,-0.6970465,-0.23604226,-0.08668399,0.13036036,0.044810057,-0.57149863,0.12494016,0.5979235,0.45951915,0.5925691,-0.5992434,-0.044810057,0.06192279,-0.31553483,0.89982295,0.58083034,0.94186664,0.70451903
114,SO_0039,-0.13265729,-0.57035327,0.86088014,-0.4749639,-1.0504229,-0.85054374,0.5224812,0.057638407,-0.17462468,0.051236868,-0.7705176,0.052921057,-0.5449889,0.046978235,-0.5229666,0.81951785,0.543772,0.27353215,-2.0059438,0.84607625,-0.046978235,0.7058871
115,SO_0039,-0.2355628,-0.66049194,-1.2184267,-0.7620883,-1.2708502,0.124157906,-0.3247409,-0.17443037,-0.17614841,-0.38191128,0.27580118,0.22678137,-0.041787148,0.5398946,0.041787148,-0.37644196,0.38644743,0.2040267,0.044781685,0.4708357,0.42418575,1.0588875
116,SO_0040,0.09166551,0.49012542,-0.123663664,0.012029409,0.41022944,-0.012029409,-0.59706616,0.34458375,0.09267259,0.31517434,-0.55514383,-0.7788973,-0.08375716,-0.17653918,0.027413607,-0.43096662,-1.2292035,-1.3761003,0.55236554,0.95221496,-0.23383927,0.7907965
117,SO_0040,0.037009,-2.453735,-2.1131685,0.5457251,0.6854174,-1.0260985,-1.9295332,0.13004732,0.6349299,0.004848242,-0.33393526,-1.7367213,0.3399589,-0.3194759,-0.004848242,0.7409446,0.081795216,-1.1969302,-0.77439976,-0.017359018,1.8860428,1.3271358
118,SO_0040,-0.19903994,-0.014893055,-0.027761936,0.26597548,0.12997198,-0.27347517,-0.20413017,0.46110106,0.014893055,0.11330128,-0.13488388,0.25684834,0.25004673,0.24562693,-0.6771536,-1.8848019,0.10149956,-0.2417574,0.15682125,-0.5459018,-1.6882324,0.64935255
119,SO_0041,-0.20807838,0.027514935,2.5212235,-0.21203375,0.022246838,0.08250904,1.3453598,0.044909477,-0.726151,-0.1016984,-0.54100084,-0.27504063,0.1364398,0.110272884,0.2931409,-0.736979,0.50476646,0.5180745,-0.022246838,-0.0483675,-0.3393736,-0.3157649
120,SO_0041,-0.04583788,0.11493397,0.062379837,-0.5021663,0.345263,-0.14879847,-0.90970325,-0.46238494,0.26085138,-0.19049597,0.5144415,0.48963785,0.24592113,-1.3965931,0.093138695,-1.4952326,0.9757042,0.040879965,-0.040879726,-1.4193158,0.7532301,-0.42104387
121,SO_0041,0.5519526,1.5935395,-0.26893878,-0.6414807,-1.1225207,2.2224824,0.5272925,1.6230648,-0.17160106,-0.4481709,-0.6518619,0.87704253,-1.1217291,-0.80310655,0.5464394,1.2499211,-0.8112061,1.5774925,-1.4622958,-0.28770614,0.17160106,1.1618483
122,SO_0042,-0.40239048,0.39435053,-0.031248093,-0.48600578,0.031248093,1.0431094,0.3756461,1.1594987,0.23203897,-0.069888115,-0.2918458,-0.107132435,-0.4382639,-0.34036207,0.47414923,0.2762184,0.28195286,0.27019596,-0.33361197,-0.104028225,1.2821059,-0.0677228
123,SO_0042,0.3165884,-0.07184315,-0.113584995,-0.22507048,-0.08656359,0.44221258,0.2660594,0.68668556,0.08202934,0.32607794,0.42911243,0.70284986,-0.65239143,-0.40310335,-0.6448693,-0.2992854,0.55773926,0.34625053,-0.59867525,-0.4744277,-0.086928844,0.07184315
124,SO_0042,-0.36733246,0.07944155,0.3479352,-0.6925092,-0.17952251,0.44699383,1.6339469,0.8197875,0.1063509,-0.020663261,0.21257162,0.020663261,-0.5147767,-0.37136984,0.17550421,-0.23332405,-0.049443245,0.19071484,0.66771317,-0.28141785,-0.79275656,-0.37481022
125,SO_0043,1.2914276,1.175066,-0.6238699,-0.0259552,-0.15910053,0.956151,0.3302393,0.26720524,-0.030413628,0.12301159,0.033522606,0.019785881,-0.4714613,-0.49969292,0.23400593,0.077833176,-0.4628458,-0.90871,-0.33253193,-1.2161932,0.09254742,-0.019785881
126,SO_0044,-0.16251445,0.6325419,0.26218152,0.14652467,-0.08682704,-0.000279665,0.6013181,0.5198271,0.113158464,0.38720202,-0.02257657,0.164994,-0.39050746,0.000279665,-0.117550135,0.06869531,-0.80944467,-0.97844005,-3.8683867,-0.2605188,-0.19181561,0.026409864
127,SO_0044,0.11208701,0.13626218,0.14136434,0.012136698,0.24044633,0.2740867,0.22087741,-0.20364404,0.26745057,0.5215728,0.16442323,-0.3019793,-0.066803694,-0.09242225,0.032868147,-0.20847583,-0.81204724,-0.9369304,-0.057664633,-0.80845904,-0.03652501,-0.012136698
128,SO_0044,0.1659708,0.34968567,0.3521223,-0.26162434,-0.5445423,0.009674549,0.62888384,0.9555273,0.11765003,-0.45460272,-0.32496214,0.06656408,-0.98399544,-0.28153133,-0.39574385,0.8003235,-0.29168367,-0.009674549,-0.123250484,0.029001236,-0.19911146,0.7137904
129,SO_0045,0.64936113,1.0022011,1.1421804,0.5552883,0.94261646,0.37297153,0.9897723,0.721601,0.045882702,0.75815153,-0.11332321,-0.17383575,-0.045882702,0.1683917,-0.31930065,-0.3043394,-0.7982397,-0.88415337,-0.049286366,-0.8142667,-0.6060748,-0.86394787
130,SO_0045,0.16349101,0.64289546,0.5623157,0.18029857,0.11494708,0.2940886,0.8779366,0.23163533,0.29980826,0.16684794,-0.099445105,-0.22362542,-0.31877446,0.099445105,-0.4829285,-0.3838899,-2.2296278,-1.5685914,-1.3016465,-0.96743226,-0.7341702,-0.6073153
131,SO_0045,0.8466139,1.1289725,0.86623764,0.5718384,1.1437087,0.71148396,0.9617882,-0.6514573,0.28058863,0.48468637,-0.29402494,0.27900648,-0.37647486,-0.09088516,0.09088516,-2.3136086,-1.7245479,-1.8780694,-1.1298196,-1.4280777,-1.7362404,-2.3990989
132,SO_0046,-0.73366976,-0.5596318,1.6194863,-0.7809572,-1.2042994,0.69130516,0.577826,0.08265972,-0.56490374,-0.6978216,-0.08265972,0.5116043,0.092666626,0.20926666,-0.2650342,-0.7197323,0.14115477,-0.47055483,0.31771612,-0.12028122,0.2643404,0.40953445
133,SO_0046,0.59038544,0.36832094,-0.820065,-0.53559494,-0.40816402,0.10022211,0.1886797,0.82728624,-0.027991772,-0.13677073,0.027991772,0.66085577,0.07776642,0.111732006,-0.3285756,-1.0306749,-0.5058551,-0.13479948,0.08002424,-1.312623,0.16015005,-0.55336237
134,SO_0046,0.22449899,0.29863858,0.23392224,-0.10688043,-0.6357677,0.6590669,0.19025064,-0.33312345,-0.15605283,-0.009763002,0.24640632,0.45999694,0.60820174,0.38295817,0.19085908,-0.58357596,-0.25367665,-0.41260076,-0.12176108,-0.78773904,0.009763002,-0.15414453
135,SO_0047,-1.883915,-1.7474976,-2.8655863,-1.4388089,-1.607583,-1.6222911,-1.4388943,-1.4517314,-1.1744113,-0.2104497,0.74283314,1.0980511,1.4569964,1.4231257,0.013244629,-0.013244629,0.7361293,1.156476,1.3373804,1.2346869,0.9784174,1.1328983
136,SO_0047,-0.79527116,-1.4129755,-1.0772803,-1.5586288,-1.6522758,-1.7937028,-0.072071314,0.51670384,-1.3141577,-0.5961082,0.3314669,0.5954716,0.85415673,1.1529744,-0.32879424,-0.009730101,0.8354461,1.1235721,0.009730101,0.76635385,0.9775107,0.6799233
137,SO_0047,-1.1753566,-1.4656899,-0.9290664,-1.0403688,-1.5635474,-1.5501816,-1.1059082,-1.1039546,-1.1914771,-0.61364484,0.69338775,0.69880366,1.223995,1.1200283,-0.22527337,0.294461,0.8511646,0.8318732,0.22527337,1.1120765,0.8576515,1.1954582
138,SO_0048,-0.09068632,-0.95794916,-0.5853338,-0.08354807,-0.1423068,-0.62331057,-0.6045823,-0.8718996,-0.010189533,0.7067661,0.24454117,0.08802891,0.46890163,0.84936094,0.2340622,0.41380405,0.010189533,0.0347991,0.7783036,0.66362953,-0.4769683,-0.31923008
139,SO_0048,-1.4537823,-2.011645,-1.6141169,-0.56013274,-0.44256663,-0.61720204,-1.697324,-2.484422,-0.27610755,-0.21161056,0.3092835,0.35029483,0.19493794,0.21094155,0.31688952,0.051330328,0.046352625,0.21069837,0.9299767,0.2140553,-0.046352625,0.24191356
140,SO_0048,0.23347759,0.7417221,-0.14867306,0.14036655,-0.053649426,-0.46548748,0.19290304,-0.14205503,0.053649426,0.557868,0.27439833,-0.38183355,0.2609439,0.20963049,-0.33486128,-0.12373972,-0.089749336,-0.17219019,0.28083038,0.07747364,-0.7781892,-0.54175186
141,SO_0049,-0.75465655,-0.8939278,-0.7481291,0.19731688,-0.005404711,-0.95978,-0.59204507,-1.4417503,0.11916137,0.005404711,0.24754357,0.4087727,0.57537913,0.52396464,-0.12729907,-0.14062047,0.6951287,0.44012523,1.5132573,0.8450115,-0.34363103,-0.091326475
142,SO_0049,-0.73166203,-0.6711161,-0.86651826,0.09127021,-0.16784501,-0.83581996,-0.4007833,-1.1228459,0.04876399,-0.022371054,0.07056403,0.14109969,0.6341007,0.7462814,-0.28899646,0.022371054,0.30880427,0.40792966,1.2317545,0.928355,-0.70172143,-0.167732
143,SO_0049,-0.19804835,-0.032558203,0.16749787,-0.022025824,-0.37471175,-0.15719533,-0.14942002,-0.13863492,-0.3480556,0.022025824,0.06070876,0.13337874,0.28478742,0.5823872,-0.3356192,0.18437028,0.05842328,0.21790338,0.87051845,0.8510144,-0.9024308,-0.5188086
144,SO_0050,-0.06825423,-0.01647067,0.16747499,0.1114099,0.66145825,0.45741057,0.007105112,-1.7759109,0.3975556,0.3452022,-0.12312198,-0.24543643,0.21457124,0.48177743,0.039925337,-0.19250989,-2.2381003,-1.4717338,-1.0105879,0.6811235,-0.007105112,-0.33549523
145,SO_0050,0.8759744,1.4546926,-0.5395644,-1.0385373,-1.2407238,1.0578616,-0.3319795,1.8369644,-0.14093518,-0.88068175,-0.783622,0.45973802,-1.6581728,-0.8914368,0.3161919,0.53123546,0.11316466,1.1862214,-0.64981914,0.11017966,-0.11017966,0.71955514
146,SO_0050,-0.50034904,-0.61092234,-0.63271046,0.10270786,0.24786568,0.029745102,-0.25193214,-0.86615896,0.24193478,0.28717566,0.13729954,-0.09962511,-0.081679344,0.26906252,0.05542946,0.13223982,-0.38894892,-0.029745102,0.2078495,-0.19850254,0.07152271,-0.47132015
147,SO_0051,0.34733534,0.85143614,-0.047141552,0.441545,0.36201525,0.07189369,0.3787241,-0.81144094,-0.049129963,-0.048837185,-0.21486998,-0.092914104,0.4792676,0.55685663,-0.028571129,-0.14008951,0.23255253,0.028571129,0.22662497,-0.16662645,-0.59507036,-0.5716429
148,SO_0052,-0.22401667,0.055835724,-0.001460075,0.96589947,0.94253445,-0.67968607,-1.0008669,-2.8946533,0.001460075,-0.21751976,-0.023147583,0.039669514,0.73465633,0.79245186,0.2456851,0.1299448,0.105737686,-0.27830315,0.45601702,-0.21791935,-0.3059888,-0.9332614
149,SO_0052,0.11524224,0.045397043,0.31254506,0.6778929,0.4085114,-0.59672093,-0.73039556,-1.3023131,-0.06360507,-0.045397043,-0.2093823,-0.22466111,0.39371037,0.47856832,-0.1504128,0.14800954,0.15405631,0.10785651,0.1719358,-0.10295558,-0.9522078,-0.77673554
150,SO_0052,0.05197406,0.1306045,0.42181945,0.8236196,1.1512382,-0.5882814,-0.4820869,-1.6111686,0.06842017,-0.05197406,0.40296578,-0.1956613,0.9287002,0.820173,0.9179833,-0.12823796,-0.27130198,-0.60491824,0.33712792,-0.19684291,-0.21270108,-1.1592371
151,SO_0053,0.6943066,0.4160378,0.00203824,0.9334452,0.67151856,-0.5621283,-1.2186968,-1.6521165,0.009434938,-0.00203824,0.23384929,0.32647634,0.69644666,0.36730123,-0.29533887,-0.21301484,-0.14849925,-0.44434762,0.35129905,-0.5990169,-1.2622931,-2.142923
152,SO_0053,0.6842172,0.37004304,0.4144814,0.93101525,0.8080094,-0.619396,-0.69777465,-2.0763028,-0.003917933,-0.049444437,0.085482836,-0.060664892,0.44656682,0.60371614,0.010293722,0.04514575,-0.5252898,-0.514405,0.003917933,-0.3965757,-1.3495786,-1.1125348
153,SO_0053,0.39820075,0.47579265,1.1942337,0.43531394,0.4923284,-0.5629475,0.5999825,-0.34431767,-0.07964826,-0.2727425,0.015020609,0.13391757,0.08900523,0.5842235,-0.042737722,-0.015020609,-0.18089986,-0.122707605,-0.31381774,0.13749576,-1.0093229,-0.511698
154,SO_0054,-0.21364951,0.54791903,0.5171988,0.070052385,0.22787404,0.5664222,0.28584647,0.67376924,0.11445594,-2.1737688,-0.07461095,0.21349072,0.020050287,-0.46382833,-1.1623008,-0.44733262,-0.7352822,-0.020050287,0.17529964,-1.0534112,-0.58659005,-1.1008451
155,SO_0054,0.022777319,-0.07755113,0.15362859,0.45830083,-0.026340246,0.05175948,-0.4385674,-0.16799712,0.37910914,-0.049151182,0.003222227,-0.34090495,0.49851298,-0.003222227,-0.6017072,-1.2057836,0.47082973,0.6457021,0.30157685,-0.74625707,-0.4442098,0.15658164
156,SO_0054,-0.07097435,0.32398748,0.62820196,-0.4726367,-0.32208872,-0.09998608,0.4443941,1.0879712,0.4953456,-0.40496206,0.051932335,-0.40028715,0.44105053,-0.5077009,-0.657249,2.113359,0.4993105,-0.023856878,0.06396389,0.023857117,-0.18286419,-1.069829
157,SO_0055,0.3431177,-0.12903738,-0.26701307,0.0940032,0.17176962,-0.13519001,-0.25753832,0.08012867,0.2855568,0.69973564,0.001045704,0.0872798,-0.001045704,0.037676334,0.061246872,-0.04937601,-0.52533484,-0.88781214,-3.7415984,-0.34541798,0.0246768,-0.072573185
158,SO_0055,-0.27006602,-0.6721804,-0.8796394,0.1005404,-0.12986922,-0.3006246,0.24139142,-0.35940623,0.39506269,0.49870086,0.76959586,0.40431237,0.20588326,-0.119268656,-0.146765,-0.11589265,0.18874335,0.22601199,0.38341832,-0.110123396,-0.1005404,0.96307635
159,SO_0055,0.017185926,-0.6569388,-0.875582,0.26963544,-0.22831416,-0.41880727,0.3019731,-0.3244655,0.28479028,0.7718942,0.30489373,0.57821107,-0.044366598,-0.017185926,0.060165167,-0.6200063,-0.23891044,0.63181615,-0.28855252,-0.2732823,0.09907031,0.436342
160,SO_0056,-2.0207303,-2.203467,-2.166534,-1.6180706,-1.5517049,-1.259078,-1.367701,-0.9508357,-0.749568,-1.230196,0.825932,0.7324338,0.6774831,0.62007856,0.23165846,-0.23165846,0.8695059,0.5209756,1.2874231,0.5501833,0.79543734,0.5728874
161,SO_0056,-0.88950706,-1.3186357,-1.060641,-1.3613455,-1.6514585,-0.8059976,-1.2396228,-0.20935416,-1.2095702,-0.8474214,0.3949597,0.8444021,0.6600883,0.5536096,0.16816115,-0.16816115,0.60701156,0.49954724,1.0674713,0.8524573,0.634547,0.7078278
162,SO_0056,-1.8073435,-1.3531847,-1.0708666,-2.097487,-1.4840288,-1.2894773,-2.1864576,0.016700268,-0.6274018,-1.4483051,0.6109047,0.40119457,-0.07708788,0.21554422,0.13994122,-0.016700268,0.7313738,0.42306423,1.0707283,0.47877216,0.23234034,0.90236664
163,SO_0057,-0.2630129,-0.6763048,-0.34242678,-1.3193617,-1.3841987,-0.7327833,-0.112372875,0.9663334,-0.24082851,-0.13735437,0.16365623,0.112372875,-0.50263023,-0.6059704,0.21908951,0.2673602,0.85102224,0.5970526,1.4439156,0.9225359,0.62180567,0.17125368
164,SO_0057,-0.43334627,0.006379128,0.10010433,-1.239366,-1.2003884,0.1993885,0.6994972,2.0626297,-1.7813363,-0.7171569,0.6310849,0.9958265,-0.46120596,-0.6535549,-0.3409977,-0.15806532,1.359086,-0.08380985,0.11008716,-0.006379128,0.17782116,1.3130736
165,SO_0057,0.07737255,-1.3126965,-1.4537358,-0.45655203,-2.2589173,0.2742586,0.015354633,1.4219677,-0.58003855,-1.2450757,0.39749312,-0.68352175,-0.39525747,-0.9540868,0.17651534,-0.015354633,1.5141869,-0.36981916,0.12467933,0.035716534,1.681787,0.28296375
166,SO_0058,0.81159306,-0.8470025,-0.55041456,-0.77880955,-0.63069534,-0.90097284,-0.27930164,0.788661,-0.4409094,-0.29055643,0.010447502,-0.010447025,-0.6430845,0.1682291,0.04602623,0.08493471,0.68508005,0.398798,1.2563355,0.75640154,1.0848608,-0.03271103
167,SO_0058,-0.019513607,-1.2174368,-0.2087202,-1.5890756,-0.8365965,0.98898077,0.67578506,0.36248016,-1.0964785,-0.73761034,0.20318174,-0.34489632,-1.094429,-1.2018976,-0.38071728,0.019514084,0.121260166,2.1156554,0.7479422,1.2161381,2.1674519,1.2299571
168,SO_0058,-0.4043169,0.66762924,-0.42470646,-0.5228572,-0.07980299,0.42752218,0.20844173,0.035437107,0.07806516,-0.4893341,-0.9366174,-0.9701834,0.25120068,-1.1872149,-0.53987694,-0.03543663,1.9758296,0.38907766,0.039165735,-0.05830288,0.0756495,0.5297053
169,SO_0059,-0.23222613,1.0110857,0.4989922,0.10542464,-1.2824309,0.28743958,-0.108925104,0.31748414,-0.10542464,-0.36379838,-0.6298311,-0.2021234,-1.8408177,-2.0535486,1.4839694,0.6690695,0.59033084,0.5577462,-0.463794,-0.33255076,0.5046556,0.64883685
170,SO_0059,0.24760938,-0.87555575,-1.034663,-0.4230225,-0.032880545,0.12899375,-0.1517365,0.6227219,0.22485852,0.91189265,0.8837869,-0.24467659,-0.3532102,-0.86761594,0.70318484,0.032880545,1.1980464,-0.38600135,0.84966254,-1.1050718,0.7645738,-0.29933405
171,SO_0059,-0.5634718,0.036859512,5.2602015,-0.23662567,-0.87876797,-0.8959913,-0.07590771,0.6514635,0.08367014,0.5369406,0.13334179,-0.11207628,-0.6590452,-0.6752434,-0.20432186,-0.036859035,0.44373608,0.5353985,0.94541955,0.8716736,0.41601086,-0.08502245
172,SO_0060,-0.38853073,-0.75798035,2.2216167,-1.1372657,-0.41033697,-1.7451859,2.17271,1.7989326,-1.3753376,-0.16384077,0.14482927,0.7108662,-0.14482927,-0.60630035,-0.84388065,0.8279643,1.4931271,0.8785856,0.29985356,0.8455703,-0.36767817,0.16187668
173,SO_0060,0.6215358,-0.717185,0.9775162,-0.13512659,-0.85302067,-0.27327394,1.5374136,-0.5509615,0.47511625,-0.55927944,-1.7410994,-0.004803658,-1.0030079,0.075164795,-1.9839435,0.495049,0.004803419,1.0579801,0.09416461,0.4532013,-0.44271684,0.8315263
174,SO_0060,-0.28909492,-0.82192516,-0.30484772,-1.3113661,-0.7778411,0.28911114,-0.21728277,0.6039753,-0.78546333,1.9164715,1.2171028,-0.024157524,-0.5671158,-0.68788433,0.003220558,-0.003221035,1.2822983,1.2634773,0.92347455,0.85716724,0.43470383,0.074513435
